Queue length,Speed,Phase,Step,Action,Reward,Total Queue Length
0.65,0.07965703,0.0,0.9039039,0,-0.65,26
0.65,0.11075116,0.6666667,0.9049049,2,-0.65,26
0.65,0.14160515,0.0,0.9059059,0,-0.65,26
0.65,0.18730348,0.6666667,0.9069069,2,-0.65,26
0.65,0.23995708,0.0,0.9079079,0,-0.65,26
0.65,0.27770662,0.6666667,0.9089089,2,-0.65,26
0.65,0.30930448,0.0,0.9099099,0,-0.65,26
0.65,0.3563806,0.6666667,0.9109109,2,-0.65,26
0.65,0.18649821,0.0,0.9119119,0,-0.65,26
0.65,0.23112313,0.6666667,0.9129129,2,-0.65,26
0.65,0.26521507,0.0,0.9139139,0,-0.65,26
0.65,0.3130485,0.6666667,0.9149149,2,-0.65,26
0.65,0.34002465,0.0,0.9159159,0,-0.65,26
0.65,0.37037405,0.6666667,0.9169169,2,-0.65,26
0.65,0.4050385,0.0,0.9179179,0,-0.65,26
0.65,0.4559901,0.6666667,0.9189189,2,-0.65,26
0.65,0.4868965,0.0,0.9199199,0,-0.65,26
0.65,0.0,0.6666667,0.9209209,2,-0.65,26
0.65,0.0,0.0,0.9219219,0,-0.65,26
0.65,0.0,0.6666667,0.9229229,2,-0.65,26
0.65,0.0,0.0,0.9239239,0,-0.65,26
0.625,0.53423077,0.6666667,0.9249249,2,-0.625,26
0.6,0.5186866,0.0,0.9259259,0,-0.6,25
0.575,0.5962789,0.6666667,0.9269269,2,-0.575,24
0.525,1.2152158,0.0,0.9279279,0,-0.525,23
0.425,2.2339964,0.0,0.9289289,0,-0.425,21
0.325,2.0031202,0.0,0.9299299,0,-0.325,17
0.275,2.2707846,0.0,0.9309309,0,-0.275,13
0.225,2.2368255,0.0,0.9319319,0,-0.225,11
0.2,1.8674613,0.0,0.9329329,0,-0.2,9
0.2,0.88822734,0.0,0.9339339,0,-0.2,8
0.25,0.8792772,0.0,0.9349349,0,-0.25,8
0.25,0.81046134,0.0,0.9359359,0,-0.25,10
0.275,0.78109306,0.0,0.9369369,0,-0.275,10
0.375,0.700468,0.0,0.9379379,0,-0.375,11
0.425,0.52701104,0.0,0.9389389,0,-0.425,15
0.475,0.5072677,0.0,0.9399399,0,-0.475,17
0.475,0.5250057,0.0,0.9409409,0,-0.475,19
0.525,0.5542114,0.0,0.9419419,0,-0.525,19
0.55,0.581845,0.0,0.9429429,0,-0.55,21
0.625,0.6224978,0.0,0.9439439,0,-0.625,22
0.65,0.772179,0.0,0.9449449,0,-0.65,25
0.65,0.9213118,0.0,0.9459459,0,-0.65,26
0.65,1.0269381,0.0,0.9469469,0,-0.65,26
0.65,0.84776855,0.0,0.9479479,0,-0.65,26
0.65,0.69885254,0.0,0.9489489,0,-0.65,26
0.65,0.6439496,0.0,0.9499499,0,-0.65,26
0.65,0.582417,0.0,0.950951,0,-0.65,26
0.625,0.7836606,0.6666667,0.951952,2,-0.625,26
0.65,0.8880808,0.0,0.952953,0,-0.65,25
0.65,0.97827864,0.0,0.953954,0,-0.65,26
0.65,1.0433085,0.0,0.954955,0,-0.65,26
0.65,0.23362364,0.0,0.955956,0,-0.65,26
0.625,0.32150915,0.6666667,0.956957,2,-0.625,26
0.625,0.42010856,0.0,0.957958,0,-0.625,25
0.625,0.4874429,0.6666667,0.958959,2,-0.625,25
0.625,0.5651956,0.0,0.95996,0,-0.625,25
0.625,0.6412763,0.6666667,0.960961,2,-0.625,25
0.65,0.6894342,0.0,0.961962,0,-0.65,25
0.625,0.32973048,0.6666667,0.962963,2,-0.625,26
0.625,0.4063086,0.0,0.963964,0,-0.625,25
0.625,0.4829917,0.6666667,0.964965,2,-0.625,25
0.625,0.5738705,0.0,0.965966,0,-0.625,25
0.625,0.6620701,0.6666667,0.966967,2,-0.625,25
0.625,0.2607373,0.0,0.967968,0,-0.625,25
0.625,0.30673712,0.6666667,0.968969,2,-0.625,25
0.625,0.33991396,0.0,0.96997,0,-0.625,25
0.625,0.38389477,0.6666667,0.970971,2,-0.625,25
0.625,0.13578743,0.0,0.971972,0,-0.625,25
0.625,0.18760088,0.6666667,0.972973,2,-0.625,25
0.625,0.24149631,0.0,0.973974,0,-0.625,25
0.625,0.2818061,0.6666667,0.974975,2,-0.625,25
0.625,0.30995354,0.0,0.975976,0,-0.625,25
0.625,0.340603,0.6666667,0.976977,2,-0.625,25
0.625,0.3791302,0.0,0.977978,0,-0.625,25
0.625,0.43577316,0.6666667,0.978979,2,-0.625,25
0.625,0.46303093,0.0,0.97998,0,-0.625,25
0.625,0.0,0.6666667,0.980981,2,-0.625,25
0.625,0.0,0.0,0.981982,0,-0.625,25
0.625,0.0,0.6666667,0.982983,2,-0.625,25
0.625,0.0,0.0,0.983984,0,-0.625,25
0.625,0.0,0.6666667,0.984985,2,-0.625,25
0.625,0.0,0.0,0.985986,0,-0.625,25
0.625,0.0,0.6666667,0.986987,2,-0.625,25
0.625,0.0,0.0,0.987988,0,-0.625,25
0.625,0.0,0.6666667,0.988989,2,-0.625,25
0.625,0.0,0.0,0.98999,0,-0.625,25
0.625,0.0,0.6666667,0.990991,2,-0.625,25
0.65,0.0,0.0,0.991992,0,-0.65,25
0.625,0.049581256,0.6666667,0.992993,2,-0.625,26
0.625,0.106050074,0.0,0.993994,0,-0.625,25
0.625,0.16117577,0.6666667,0.994995,2,-0.625,25
0.625,0.2165919,0.0,0.995996,0,-0.625,25
0.625,0.25605175,0.6666667,0.996997,2,-0.625,25
0.625,0.30670103,0.0,0.997998,0,-0.625,25
0.625,0.34619087,0.6666667,0.998999,2,-0.625,25
0.625,0.30256635,0.0,1.0,0,-0.625,25
0.1,0.0,0.0,0.001001001,0,-0.1,0
0.0,1.1364625,0.0,0.002002002,0,-0.0,4
0.0,2.3420193,0.0,0.003003003,0,-0.0,0
0.05,2.2771235,0.0,0.004004004,0,-0.05,0
0.05,2.4912014,0.0,0.005005005,0,-0.05,2
0.0,3.6269915,0.0,0.006006006,0,-0.0,2
0.0,4.7752504,0.0,0.007007007,0,-0.0,0
0.0,6.005069,0.0,0.008008008,0,-0.0,0
0.0,6.9930186,0.0,0.009009009,0,-0.0,0
0.0,6.6487923,0.0,0.01001001,0,-0.0,0
0.0,5.973805,0.0,0.011011011,0,-0.0,0
0.0,5.0982504,0.0,0.012012012,0,-0.0,0
0.0,4.4045277,0.0,0.013013013,0,-0.0,0
0.05,3.8104825,0.0,0.014014014,0,-0.05,0
0.1,2.9391673,0.0,0.015015015,0,-0.1,2
0.1,2.248427,0.0,0.016016016,0,-0.1,4
0.125,2.1883671,0.0,0.017017016,0,-0.125,4
0.15,2.6100106,0.0,0.018018018,0,-0.15,5
0.15,2.743945,0.0,0.019019019,0,-0.15,6
0.15,2.9064665,0.0,0.02002002,0,-0.15,6
0.15,3.028982,0.0,0.021021022,0,-0.15,6
0.15,0.0,0.0,0.022022022,0,-0.15,6
0.15,0.0,0.0,0.023023022,0,-0.15,6
0.15,1.6926997e-05,0.0,0.024024025,0,-0.15,6
0.15,0.0,0.0,0.025025025,0,-0.15,6
0.15,0.0,0.0,0.026026025,0,-0.15,6
0.15,0.0,0.0,0.027027028,0,-0.15,6
0.15,0.0,0.0,0.028028028,0,-0.15,6
0.15,0.0,0.0,0.029029028,0,-0.15,6
0.15,0.0,0.0,0.03003003,0,-0.15,6
0.25,0.0,0.0,0.031031031,0,-0.25,6
0.15,0.44981724,0.0,0.03203203,0,-0.15,10
0.15,0.9386107,0.0,0.033033032,0,-0.15,6
0.175,1.2786474,0.0,0.034034032,0,-0.175,6
0.225,1.3590437,0.0,0.035035037,0,-0.225,7
0.15,2.0750527,0.0,0.036036037,0,-0.15,9
0.15,2.767732,0.0,0.037037037,0,-0.15,6
0.15,3.4115024,0.0,0.038038038,0,-0.15,6
0.15,3.6722927,0.0,0.039039038,0,-0.15,6
0.15,3.3464506,0.0,0.04004004,0,-0.15,6
0.15,3.0998385,0.0,0.041041043,0,-0.15,6
0.175,2.5098274,0.0,0.042042043,0,-0.175,6
0.25,2.395835,0.0,0.043043043,0,-0.25,7
0.25,2.142424,0.0,0.044044044,0,-0.25,10
0.25,1.5985143,0.0,0.045045044,0,-0.25,10
0.25,1.5341157,0.0,0.046046045,0,-0.25,10
0.3,1.6732266,0.0,0.04704705,0,-0.3,10
0.3,1.6342789,0.0,0.04804805,0,-0.3,12
0.3,0.6649807,0.0,0.04904905,0,-0.3,12
0.3,0.75316125,0.0,0.05005005,0,-0.3,12
0.3,0.8367303,0.0,0.05105105,0,-0.3,12
0.3,0.8993381,0.0,0.05205205,0,-0.3,12
0.3,0.9123306,0.0,0.05305305,0,-0.3,12
0.3,0.0,0.0,0.054054055,0,-0.3,12
0.3,0.0,0.0,0.055055056,0,-0.3,12
0.3,0.0,0.0,0.056056056,0,-0.3,12
0.3,0.0,0.0,0.057057057,0,-0.3,12
0.3,0.0,0.0,0.058058057,0,-0.3,12
0.3,0.0,0.0,0.059059057,0,-0.3,12
0.3,0.0,0.0,0.06006006,0,-0.3,12
0.4,0.0,0.0,0.061061062,0,-0.4,12
0.3,0.2967766,0.0,0.062062062,0,-0.3,16
0.3,0.57007176,0.0,0.06306306,0,-0.3,12
0.325,0.76671654,0.0,0.06406406,0,-0.325,12
0.375,0.9002041,0.0,0.06506506,0,-0.375,13
0.3,1.3418353,0.0,0.066066064,0,-0.3,15
0.3,1.8391852,0.0,0.067067064,0,-0.3,12
0.3,2.293288,0.0,0.068068065,0,-0.3,12
0.3,2.2831857,0.0,0.06906907,0,-0.3,12
0.3,1.9722064,0.0,0.07007007,0,-0.3,12
0.325,1.7656827,0.0,0.07107107,0,-0.325,12
0.325,1.5045341,0.0,0.072072074,0,-0.325,13
0.375,1.3716173,0.0,0.073073074,0,-0.375,13
0.4,1.1057525,0.0,0.074074075,0,-0.4,15
0.425,0.9454189,0.0,0.075075075,0,-0.425,16
0.425,0.98837185,0.0,0.076076075,0,-0.425,17
0.425,1.0424899,0.0,0.077077076,0,-0.425,17
0.45,1.0785412,0.0,0.078078076,0,-0.45,17
0.45,1.102882,0.0,0.07907908,0,-0.45,18
0.45,0.53240895,0.0,0.08008008,0,-0.45,18
0.45,0.57263,0.0,0.08108108,0,-0.45,18
0.45,0.6318332,0.0,0.082082085,0,-0.45,18
0.45,0.0,0.0,0.083083086,0,-0.45,18
0.45,0.0,0.0,0.084084086,0,-0.45,18
0.45,0.0,0.0,0.08508509,0,-0.45,18
0.45,0.0,0.0,0.08608609,0,-0.45,18
0.45,0.0,0.0,0.08708709,0,-0.45,18
0.45,0.0,0.0,0.08808809,0,-0.45,18
0.45,0.0,0.0,0.08908909,0,-0.45,18
0.45,0.0,0.0,0.09009009,0,-0.45,18
0.55,0.0,0.0,0.09109109,0,-0.55,18
0.45,0.20068027,0.0,0.09209209,0,-0.45,22
0.45,0.40523615,0.0,0.09309309,0,-0.45,18
0.475,0.55784065,0.0,0.0940941,0,-0.475,18
0.525,0.67509276,0.0,0.0950951,0,-0.525,19
0.45,1.045569,0.0,0.0960961,0,-0.45,21
0.45,1.386637,0.0,0.0970971,0,-0.45,18
0.45,1.4292583,0.0,0.0980981,0,-0.45,18
0.45,1.2046531,0.0,0.0990991,0,-0.45,18
0.475,1.0741174,0.0,0.1001001,0,-0.475,18
0.5,1.2225047,0.0,0.1011011,0,-0.5,19
0.525,1.118402,0.0,0.1021021,0,-0.525,20
0.55,0.76188207,0.0,0.1031031,0,-0.55,21
0.575,0.66868776,0.0,0.1041041,0,-0.575,22
0.6,0.7149361,0.0,0.1051051,0,-0.6,23
0.6,0.7052636,0.0,0.1061061,0,-0.6,24
0.6,0.7513349,0.0,0.10710711,0,-0.6,24
0.6,0.7696564,0.0,0.10810811,0,-0.6,24
0.6,0.8085926,0.0,0.10910911,0,-0.6,24
0.6,0.38534206,0.0,0.11011011,0,-0.6,24
0.6,0.43059567,0.0,0.11111111,0,-0.6,24
0.6,0.45654047,0.0,0.11211211,0,-0.6,24
0.6,0.46036345,0.0,0.11311311,0,-0.6,24
0.6,0.0,0.0,0.11411411,0,-0.6,24
0.6,0.0,0.0,0.11511511,0,-0.6,24
0.6,0.0,0.0,0.116116114,0,-0.6,24
0.6,0.0,0.0,0.117117114,0,-0.6,24
0.6,0.0,0.0,0.118118115,0,-0.6,24
0.6,0.0,0.0,0.11911912,0,-0.6,24
0.6,0.0,0.0,0.12012012,0,-0.6,24
0.7,0.0,0.0,0.12112112,0,-0.7,24
0.6,0.16230746,0.0,0.122122124,0,-0.6,28
0.6,0.28555092,0.0,0.123123124,0,-0.6,24
0.6,0.46508268,0.0,0.124124125,0,-0.6,24
0.675,0.55792814,0.0,0.12512513,0,-0.675,24
0.6,0.81104517,0.0,0.12612613,0,-0.6,27
0.6,0.88797617,0.0,0.12712713,0,-0.6,24
0.6,0.6988296,0.0,0.12812813,0,-0.6,24
0.6,0.58962524,0.0,0.12912913,0,-0.6,24
0.625,0.68432564,0.0,0.13013013,0,-0.625,24
0.7,0.725839,0.0,0.13113113,0,-0.7,25
0.7,0.7131654,0.0,0.13213213,0,-0.7,28
0.725,0.5948512,0.0,0.13313313,0,-0.725,28
0.725,0.6299889,0.0,0.13413413,0,-0.725,29
0.725,0.6607826,0.0,0.13513513,0,-0.725,29
0.725,0.7239775,0.0,0.13613613,0,-0.725,29
0.725,0.7652011,0.0,0.13713713,0,-0.725,29
0.725,0.8807774,0.0,0.13813815,0,-0.725,29
0.725,0.41346908,0.0,0.13913915,0,-0.725,29
0.725,0.45873818,0.0,0.14014015,0,-0.725,29
0.725,0.44473526,0.0,0.14114115,0,-0.725,29
0.725,0.0,0.0,0.14214215,0,-0.725,29
0.725,0.0,0.0,0.14314315,0,-0.725,29
0.725,0.0,0.0,0.14414415,0,-0.725,29
0.725,0.0,0.0,0.14514515,0,-0.725,29
0.725,0.0,0.0,0.14614615,0,-0.725,29
0.725,0.0,0.0,0.14714715,0,-0.725,29
0.725,0.0,0.0,0.14814815,0,-0.725,29
0.725,0.0,0.0,0.14914915,0,-0.725,29
0.725,0.0,0.0,0.15015015,0,-0.725,29
0.825,0.0,0.0,0.15115115,0,-0.825,29
0.725,0.15937193,0.0,0.15215215,0,-0.725,33
0.725,0.29931462,0.0,0.15315315,0,-0.725,29
0.8,0.40707767,0.0,0.15415415,0,-0.8,29
0.725,0.5894339,0.0,0.15515515,0,-0.725,32
0.725,0.5150054,0.0,0.15615615,0,-0.725,29
0.725,0.35493997,0.0,0.15715715,0,-0.725,29
0.75,0.3825514,0.0,0.15815815,0,-0.75,29
0.8,0.45378664,0.0,0.15915915,0,-0.8,30
0.825,0.47110045,0.0,0.16016015,0,-0.825,32
0.825,0.513577,0.0,0.16116115,0,-0.825,33
0.85,0.6032317,0.0,0.16216215,0,-0.85,33
0.85,0.5390071,0.0,0.16316317,0,-0.85,34
0.85,0.50133055,0.0,0.16416417,0,-0.85,34
0.85,0.5128889,0.0,0.16516517,0,-0.85,34
0.85,0.5610622,0.0,0.16616617,0,-0.85,34
0.85,0.6578959,0.0,0.16716717,0,-0.85,34
0.85,0.68874353,0.0,0.16816817,0,-0.85,34
0.85,0.7039227,0.0,0.16916917,0,-0.85,34
0.85,0.3637809,0.0,0.17017017,0,-0.85,34
0.85,0.0,0.0,0.17117117,0,-0.85,34
0.85,0.0,0.0,0.17217217,0,-0.85,34
0.85,0.0,0.0,0.17317317,0,-0.85,34
0.85,0.0,0.0,0.17417417,0,-0.85,34
0.85,0.0,0.0,0.17517518,0,-0.85,34
0.85,0.0,0.0,0.17617618,0,-0.85,34
0.85,0.0,0.0,0.17717718,0,-0.85,34
0.85,0.0,0.0,0.17817818,0,-0.85,34
0.85,0.0,0.0,0.17917918,0,-0.85,34
0.85,0.0,0.0,0.18018018,0,-0.85,34
0.95,0.0,0.0,0.18118118,0,-0.95,34
0.85,0.13478059,0.0,0.18218218,0,-0.85,38
0.85,0.2499568,0.0,0.18318318,0,-0.85,34
0.85,0.36180502,0.0,0.18418418,0,-0.85,34
0.925,0.16166723,0.0,0.18518518,0,-0.925,34
0.875,0.09628607,0.0,0.18618618,0,-0.875,37
0.925,0.204924,0.0,0.18718718,0,-0.925,35
0.95,0.29265663,0.0,0.1881882,0,-0.95,37
0.95,0.36161542,0.0,0.1891892,0,-0.95,38
0.95,0.39359483,0.0,0.1901902,0,-0.95,38
0.975,0.4428651,0.0,0.1911912,0,-0.975,38
0.975,0.5330834,0.0,0.1921922,0,-0.975,39
0.975,0.4880676,0.0,0.1931932,0,-0.975,39
0.975,0.50644374,0.0,0.1941942,0,-0.975,39
0.975,0.44440788,0.0,0.1951952,0,-0.975,39
0.975,0.49534658,0.0,0.1961962,0,-0.975,39
0.975,0.5599741,0.0,0.1971972,0,-0.975,39
0.975,0.60961396,0.0,0.1981982,0,-0.975,39
0.975,0.2626544,0.0,0.1991992,0,-0.975,39
0.975,0.29574648,0.0,0.2002002,0,-0.975,39
0.975,0.29825443,0.0,0.2012012,0,-0.975,39
0.975,0.30925938,0.0,0.2022022,0,-0.975,39
0.975,0.0,0.0,0.2032032,0,-0.975,39
0.975,0.0,0.0,0.2042042,0,-0.975,39
0.975,0.0,0.0,0.2052052,0,-0.975,39
0.975,0.0,0.0,0.2062062,0,-0.975,39
0.975,0.0,0.0,0.2072072,0,-0.975,39
0.975,0.0,0.0,0.2082082,0,-0.975,39
0.975,0.0,0.0,0.2092092,0,-0.975,39
0.975,0.0,0.0,0.2102102,0,-0.975,39
1.0,0.0,0.0,0.2112112,0,-1.0,39
0.975,0.09965306,0.0,0.2122122,0,-0.975,43
0.975,0.080746636,0.0,0.21321322,0,-0.975,39
1.0,0.09261948,0.0,0.21421422,0,-1.0,39
1.0,0.115311585,0.0,0.21521522,0,-1.0,41
1.0,0.14403528,0.0,0.21621622,0,-1.0,42
1.0,0.09607766,0.0,0.21721722,0,-1.0,42
1.0,0.038903385,0.0,0.21821822,0,-1.0,42
1.0,5.1866414e-06,0.0,0.21921922,0,-1.0,42
1.0,0.00029900417,0.0,0.22022022,0,-1.0,43
1.0,0.0,0.0,0.22122122,0,-1.0,43
1.0,1.5370902e-05,0.0,0.22222222,0,-1.0,43
1.0,0.0,0.0,0.22322322,0,-1.0,43
1.0,2.7825915e-06,0.0,0.22422422,0,-1.0,43
1.0,0.0,0.0,0.22522523,0,-1.0,43
1.0,0.0,0.0,0.22622623,0,-1.0,43
1.0,0.0,0.0,0.22722723,0,-1.0,43
1.0,0.0,0.0,0.22822823,0,-1.0,43
1.0,0.0,0.0,0.22922923,0,-1.0,43
1.0,0.0,0.0,0.23023023,0,-1.0,43
1.0,0.0,0.0,0.23123123,0,-1.0,43
1.0,0.0,0.0,0.23223223,0,-1.0,43
1.0,0.0,0.0,0.23323323,0,-1.0,43
1.0,0.0,0.0,0.23423423,0,-1.0,43
1.0,0.0,0.0,0.23523523,0,-1.0,43
1.0,0.0,0.0,0.23623623,0,-1.0,43
1.0,0.0,0.0,0.23723723,0,-1.0,43
1.0,0.0,0.0,0.23823825,0,-1.0,43
1.0,0.0,0.0,0.23923925,0,-1.0,43
1.0,0.0,0.0,0.24024025,0,-1.0,43
1.0,0.0,0.0,0.24124125,0,-1.0,43
1.0,0.021441124,0.0,0.24224225,0,-1.0,44
1.0,0.05377352,0.0,0.24324325,0,-1.0,43
1.0,0.08221925,0.0,0.24424425,0,-1.0,43
1.0,0.11220201,0.0,0.24524525,0,-1.0,43
1.0,0.07898818,0.0,0.24624625,0,-1.0,43
1.0,0.025267398,0.0,0.24724725,0,-1.0,43
1.0,0.0,0.0,0.24824825,0,-1.0,43
1.0,0.0019090001,0.0,0.24924925,0,-1.0,44
1.0,0.0,0.0,0.25025025,0,-1.0,44
1.0,0.00035205492,0.0,0.25125125,0,-1.0,44
1.0,0.0,0.0,0.25225225,0,-1.0,44
1.0,6.0625527e-05,0.0,0.25325325,0,-1.0,44
1.0,0.0,0.0,0.25425425,0,-1.0,44
1.0,7.4653985e-06,0.0,0.25525525,0,-1.0,44
1.0,0.0,0.0,0.25625625,0,-1.0,44
1.0,0.0,0.0,0.25725725,0,-1.0,44
1.0,0.0,0.0,0.25825825,0,-1.0,44
1.0,0.0,0.0,0.25925925,0,-1.0,44
1.0,0.0,0.0,0.26026025,0,-1.0,44
1.0,0.0,0.0,0.26126125,0,-1.0,44
1.0,0.0,0.0,0.26226225,0,-1.0,44
1.0,0.0,0.0,0.26326326,0,-1.0,44
1.0,0.0,0.0,0.26426426,0,-1.0,44
1.0,0.0,0.0,0.26526526,0,-1.0,44
1.0,0.0,0.0,0.26626626,0,-1.0,44
1.0,0.0,0.0,0.26726726,0,-1.0,44
1.0,0.0,0.0,0.26826826,0,-1.0,44
1.0,0.0,0.0,0.26926926,0,-1.0,44
1.0,0.0,0.0,0.27027026,0,-1.0,44
1.0,0.0,0.0,0.27127126,0,-1.0,44
1.0,0.020794298,0.0,0.27227226,0,-1.0,45
1.0,0.05370356,0.0,0.27327326,0,-1.0,44
1.0,0.08570149,0.0,0.27427426,0,-1.0,44
1.0,0.03321505,0.0,0.2752753,0,-1.0,44
1.0,0.0066982605,0.0,0.2762763,0,-1.0,44
1.0,0.0,0.0,0.2772773,0,-1.0,44
1.0,0.000997835,0.0,0.2782783,0,-1.0,45
1.0,0.0,0.0,0.2792793,0,-1.0,45
1.0,5.865469e-05,0.0,0.2802803,0,-1.0,45
1.0,0.0,0.0,0.2812813,0,-1.0,45
1.0,0.0,0.0,0.2822823,0,-1.0,45
1.0,0.0,0.0,0.2832833,0,-1.0,45
1.0,0.0,0.0,0.2842843,0,-1.0,45
1.0,0.0,0.0,0.2852853,0,-1.0,45
1.0,0.0,0.0,0.2862863,0,-1.0,45
1.0,0.0,0.0,0.2872873,0,-1.0,45
1.0,0.0,0.0,0.2882883,0,-1.0,45
1.0,0.0,0.0,0.2892893,0,-1.0,45
1.0,0.0,0.0,0.2902903,0,-1.0,45
1.0,0.0,0.0,0.2912913,0,-1.0,45
1.0,0.0,0.0,0.2922923,0,-1.0,45
1.0,0.0,0.0,0.2932933,0,-1.0,45
1.0,0.0,0.0,0.2942943,0,-1.0,45
1.0,0.0,0.0,0.2952953,0,-1.0,45
1.0,0.0,0.0,0.2962963,0,-1.0,45
1.0,0.0,0.0,0.2972973,0,-1.0,45
1.0,0.0,0.0,0.2982983,0,-1.0,45
1.0,0.0,0.0,0.2992993,0,-1.0,45
1.0,0.0,0.0,0.3003003,0,-1.0,45
1.0,0.0,0.0,0.3013013,0,-1.0,45
1.0,0.03192044,0.0,0.3023023,0,-1.0,46
1.0,0.0016844099,0.0,0.3033033,0,-1.0,45
1.0,0.000108292654,0.0,0.3043043,0,-1.0,46
1.0,1.9566874e-05,0.0,0.3053053,0,-1.0,46
1.0,0.0,0.0,0.3063063,0,-1.0,46
1.0,0.0,0.0,0.3073073,0,-1.0,46
1.0,0.0,0.0,0.3083083,0,-1.0,46
1.0,0.0,0.0,0.3093093,0,-1.0,46
1.0,0.0,0.0,0.3103103,0,-1.0,46
1.0,0.0,0.0,0.3113113,0,-1.0,46
1.0,0.0,0.0,0.3123123,0,-1.0,46
1.0,0.0,0.0,0.3133133,0,-1.0,46
1.0,0.60391307,0.0,0.3143143,0,-1.0,46
1.0,1.2435871,0.0,0.3153153,0,-1.0,44
0.9,1.3498127,0.0,0.3163163,0,-0.9,40
0.775,1.8720013,0.0,0.3173173,0,-0.775,36
0.625,2.294252,0.0,0.3183183,0,-0.625,31
0.475,1.8362566,0.0,0.3193193,0,-0.475,25
0.35,1.4156897,0.0,0.3203203,0,-0.35,19
0.3,1.4349316,0.0,0.3213213,0,-0.3,14
0.3,1.0752546,0.0,0.3223223,0,-0.3,12
0.35,0.70491683,0.0,0.3233233,0,-0.35,12
0.475,0.5728569,0.0,0.3243243,0,-0.475,14
0.55,0.46817702,0.0,0.32532534,0,-0.55,19
0.65,0.31376287,0.0,0.32632634,0,-0.65,22
0.675,0.25592375,0.0,0.32732734,0,-0.675,26
0.75,0.2808084,0.0,0.32832834,0,-0.75,27
0.8,0.35387766,0.0,0.32932934,0,-0.8,30
0.875,0.3846552,0.0,0.33033034,0,-0.875,32
1.0,0.3418746,0.0,0.33133134,0,-1.0,35
1.0,0.37465277,0.0,0.33233234,0,-1.0,40
1.0,0.39791563,0.0,0.33333334,0,-1.0,41
1.0,0.47517142,0.0,0.33433434,0,-1.0,45
1.0,0.4093726,0.0,0.33533534,0,-1.0,44
1.0,0.38071695,0.0,0.33633634,0,-1.0,44
1.0,0.39083156,0.0,0.33733734,0,-1.0,45
1.0,0.4076134,0.0,0.33833835,0,-1.0,44
1.0,0.4424712,0.0,0.33933935,0,-1.0,45
1.0,0.4924294,0.0,0.34034035,0,-1.0,45
1.0,0.5119902,0.0,0.34134135,0,-1.0,45
1.0,0.27296573,0.0,0.34234235,0,-1.0,45
1.0,0.2886401,0.0,0.34334335,0,-1.0,45
1.0,0.007359272,0.0,0.34434435,0,-1.0,45
1.0,0.00091542274,0.0,0.34534535,0,-1.0,43
1.0,2.4427825e-06,0.0,0.34634635,0,-1.0,45
1.0,0.0,0.0,0.34734735,0,-1.0,45
1.0,5.6224435e-06,0.0,0.34834835,0,-1.0,45
1.0,0.0,0.0,0.34934935,0,-1.0,45
1.0,0.0,0.0,0.35035035,0,-1.0,45
1.0,0.004758446,0.0,0.35135135,0,-1.0,45
1.0,0.0047309594,0.0,0.35235235,0,-1.0,44
1.0,0.00471601,0.0,0.35335335,0,-1.0,44
1.0,0.002062909,0.0,0.35435435,0,-1.0,44
1.0,0.00071242155,0.0,0.35535535,0,-1.0,45
1.0,0.00023652233,0.0,0.35635635,0,-1.0,45
1.0,5.1233652e-05,0.0,0.35735735,0,-1.0,45
1.0,2.1264374e-05,0.0,0.35835835,0,-1.0,45
1.0,0.0,0.0,0.35935935,0,-1.0,45
1.0,0.0,0.0,0.36036035,0,-1.0,45
1.0,2.1857086e-06,0.0,0.36136135,0,-1.0,45
1.0,0.027190961,0.0,0.36236235,0,-1.0,46
1.0,0.05566132,0.0,0.36336336,0,-1.0,45
1.0,0.08281167,0.0,0.36436436,0,-1.0,45
1.0,0.026689766,0.0,0.36536536,0,-1.0,45
1.0,0.0024747252,0.0,0.36636636,0,-1.0,45
1.0,0.0011129504,0.0,0.36736736,0,-1.0,45
1.0,0.03638732,0.6666667,0.36836836,2,-1.0,46
1.0,0.020466525,0.0,0.36936936,0,-1.0,44
1.0,0.07680991,0.6666667,0.37037036,2,-1.0,44
0.975,0.15897323,0.0,0.37137136,0,-0.975,40
0.95,0.27764246,0.6666667,0.37237236,2,-0.95,39
0.95,0.4432315,0.0,0.37337336,0,-0.95,38
0.925,0.6138861,0.6666667,0.37437436,2,-0.925,38
0.9,0.80769265,0.0,0.3753754,0,-0.9,37
0.9,1.0138206,0.6666667,0.3763764,2,-0.9,36
0.9,1.0549076,0.0,0.3773774,0,-0.9,36
0.9,1.20454,0.6666667,0.3783784,2,-0.9,36
0.9,1.3277103,0.0,0.3793794,0,-0.9,36
0.9,1.2506387,0.6666667,0.3803804,2,-0.9,36
0.9,1.1322379,0.6666667,0.3813814,2,-0.9,36
0.9,0.9587595,0.6666667,0.3823824,2,-0.9,36
0.9,0.8265042,0.6666667,0.3833834,2,-0.9,36
0.9,0.9792349,0.6666667,0.3843844,2,-0.9,36
0.9,1.1320213,0.6666667,0.3853854,2,-0.9,36
0.9,1.2936218,0.6666667,0.3863864,2,-0.9,36
0.9,1.1417359,0.6666667,0.3873874,2,-0.9,36
0.875,0.9728719,0.6666667,0.3883884,2,-0.875,36
0.85,1.1002684,0.6666667,0.3893894,2,-0.85,35
0.825,0.9197178,0.6666667,0.3903904,2,-0.825,34
0.825,1.0121994,0.6666667,0.3913914,2,-0.825,33
0.8,0.8814296,0.6666667,0.3923924,2,-0.8,33
