Queue length,Speed,Phase,Step,Action,Reward,Total Queue Length
1.0,0.0,0.33333334,0.5305305,1,-1.0,57
1.0,0.0,0.33333334,0.5315315,1,-1.0,57
1.0,0.0,0.33333334,0.5325325,1,-1.0,57
1.0,0.0,0.33333334,0.5335335,1,-1.0,57
1.0,0.0,0.33333334,0.5345345,1,-1.0,57
1.0,0.0,0.33333334,0.5355355,1,-1.0,57
1.0,0.0,0.33333334,0.5365365,1,-1.0,57
1.0,0.0,0.33333334,0.5375375,1,-1.0,57
1.0,0.0,0.33333334,0.5385385,1,-1.0,57
1.0,0.0,0.33333334,0.5395395,1,-1.0,57
1.0,0.0,0.33333334,0.5405405,1,-1.0,57
1.0,0.0,0.33333334,0.5415415,1,-1.0,57
1.0,0.0,0.33333334,0.5425425,1,-1.0,57
1.0,0.0,0.33333334,0.5435435,1,-1.0,57
1.0,0.0,0.33333334,0.5445445,1,-1.0,57
1.0,0.0,0.33333334,0.5455455,1,-1.0,57
1.0,0.0,0.33333334,0.5465465,1,-1.0,57
1.0,0.0,0.33333334,0.5475475,1,-1.0,57
1.0,0.0,0.33333334,0.5485485,1,-1.0,57
1.0,0.0,0.33333334,0.5495495,1,-1.0,57
1.0,0.0,0.33333334,0.5505506,1,-1.0,57
1.0,0.0,0.33333334,0.5515516,1,-1.0,57
1.0,0.0,0.33333334,0.5525526,1,-1.0,57
1.0,0.0,0.33333334,0.5535536,1,-1.0,57
1.0,0.0,0.33333334,0.5545546,1,-1.0,57
1.0,0.0,0.33333334,0.5555556,1,-1.0,57
1.0,0.0,0.33333334,0.5565566,1,-1.0,57
1.0,0.0,0.33333334,0.5575576,1,-1.0,57
1.0,0.0,0.33333334,0.5585586,1,-1.0,57
1.0,0.0,0.33333334,0.5595596,1,-1.0,57
1.0,0.0,0.33333334,0.5605606,1,-1.0,57
1.0,0.0,0.33333334,0.5615616,1,-1.0,57
1.0,0.0,0.33333334,0.5625626,1,-1.0,57
1.0,0.0,0.33333334,0.5635636,1,-1.0,57
1.0,0.0,0.33333334,0.5645646,1,-1.0,57
1.0,0.0,0.33333334,0.5655656,1,-1.0,57
1.0,0.0,0.33333334,0.5665666,1,-1.0,57
1.0,0.0,0.33333334,0.5675676,1,-1.0,57
1.0,0.0,0.33333334,0.5685686,1,-1.0,57
1.0,0.0,0.33333334,0.5695696,1,-1.0,57
1.0,0.0,0.33333334,0.5705706,1,-1.0,57
1.0,0.0,0.33333334,0.5715716,1,-1.0,57
1.0,0.0,0.33333334,0.5725726,1,-1.0,57
1.0,0.0,0.33333334,0.5735736,1,-1.0,57
1.0,0.0,0.33333334,0.5745746,1,-1.0,57
1.0,0.0,0.33333334,0.5755756,1,-1.0,57
1.0,0.0,0.33333334,0.5765766,1,-1.0,57
1.0,0.0,0.33333334,0.5775776,1,-1.0,57
1.0,0.0,0.33333334,0.5785786,1,-1.0,57
1.0,0.0,0.33333334,0.5795796,1,-1.0,57
1.0,0.0,0.33333334,0.5805806,1,-1.0,57
1.0,0.0,0.33333334,0.5815816,1,-1.0,57
1.0,0.0,0.33333334,0.5825826,1,-1.0,57
1.0,0.0,0.33333334,0.5835836,1,-1.0,57
1.0,0.0,0.33333334,0.5845846,1,-1.0,57
1.0,0.0,0.33333334,0.5855856,1,-1.0,57
1.0,0.0,0.33333334,0.5865866,1,-1.0,57
1.0,0.0,0.33333334,0.5875876,1,-1.0,57
1.0,0.0,0.33333334,0.5885886,1,-1.0,57
1.0,0.0,0.33333334,0.5895896,1,-1.0,57
1.0,0.0,0.33333334,0.5905906,1,-1.0,57
1.0,0.0,0.33333334,0.5915916,1,-1.0,57
1.0,0.0,0.33333334,0.5925926,1,-1.0,57
1.0,0.0,0.33333334,0.5935936,1,-1.0,57
1.0,0.0,0.33333334,0.5945946,1,-1.0,57
1.0,0.0,0.33333334,0.5955956,1,-1.0,57
1.0,0.0,0.33333334,0.5965966,1,-1.0,57
1.0,0.0,0.33333334,0.5975976,1,-1.0,57
1.0,0.0,0.33333334,0.5985986,1,-1.0,57
1.0,0.0,0.33333334,0.5995996,1,-1.0,57
1.0,0.0,0.33333334,0.6006006,1,-1.0,57
1.0,0.0,0.33333334,0.6016016,1,-1.0,57
1.0,0.0,0.33333334,0.6026026,1,-1.0,57
1.0,0.0,0.33333334,0.6036036,1,-1.0,57
1.0,0.0,0.33333334,0.6046046,1,-1.0,57
1.0,0.0,0.33333334,0.6056056,1,-1.0,57
1.0,0.0,0.33333334,0.6066066,1,-1.0,57
1.0,0.0,0.33333334,0.6076076,1,-1.0,57
1.0,0.0,0.33333334,0.6086086,1,-1.0,57
1.0,0.0,0.33333334,0.6096096,1,-1.0,57
1.0,0.0,0.33333334,0.6106106,1,-1.0,57
1.0,0.0,0.33333334,0.6116116,1,-1.0,57
1.0,0.0,0.33333334,0.6126126,1,-1.0,57
1.0,0.0,0.33333334,0.6136136,1,-1.0,57
1.0,0.0,0.33333334,0.6146146,1,-1.0,57
1.0,0.0,0.33333334,0.6156156,1,-1.0,57
1.0,0.0,0.33333334,0.6166166,1,-1.0,57
1.0,0.0,0.33333334,0.6176176,1,-1.0,57
1.0,0.0,0.33333334,0.6186186,1,-1.0,57
1.0,0.0,0.33333334,0.6196196,1,-1.0,57
1.0,0.0,0.33333334,0.6206206,1,-1.0,57
1.0,0.24368422,0.33333334,0.6216216,1,-1.0,57
1.0,0.72863334,0.33333334,0.6226226,1,-1.0,56
1.0,0.79062986,0.33333334,0.6236236,1,-1.0,53
1.0,0.9095858,0.33333334,0.6246246,1,-1.0,50
1.0,1.2359134,0.33333334,0.6256256,1,-1.0,47
0.975,1.023155,0.33333334,0.6266266,1,-0.975,43
0.9,0.62686074,0.33333334,0.6276276,1,-0.9,39
0.825,0.66250056,0.33333334,0.6286286,1,-0.825,36
0.825,0.6649013,0.33333334,0.6296296,1,-0.825,33
0.875,0.42253545,0.33333334,0.6306306,1,-0.875,33
0.925,0.31706378,0.33333334,0.6316316,1,-0.925,35
1.0,0.24926654,0.33333334,0.6326326,1,-1.0,37
1.0,0.18244867,0.33333334,0.6336336,1,-1.0,40
1.0,0.1239355,0.33333334,0.6346346,1,-1.0,44
1.0,0.1046657,0.33333334,0.6356356,1,-1.0,47
1.0,0.12314807,0.33333334,0.6366366,1,-1.0,48
1.0,0.11116739,0.33333334,0.6376376,1,-1.0,49
1.0,0.07953288,0.33333334,0.6386386,1,-1.0,51
1.0,0.029719733,0.33333334,0.6396396,1,-1.0,52
1.0,0.004295331,0.33333334,0.6406406,1,-1.0,56
1.0,0.0016416046,0.33333334,0.6416416,1,-1.0,56
1.0,0.0003216525,0.33333334,0.6426426,1,-1.0,57
1.0,9.1390524e-05,0.33333334,0.6436436,1,-1.0,57
1.0,3.1996842e-05,0.33333334,0.6446446,1,-1.0,57
1.0,1.5285195e-05,0.33333334,0.6456456,1,-1.0,57
1.0,0.0,0.33333334,0.6466466,1,-1.0,57
1.0,0.48737037,0.33333334,0.6476476,1,-1.0,57
1.0,0.5697421,0.33333334,0.6486486,1,-1.0,55
1.0,0.4492943,0.33333334,0.6496496,1,-1.0,53
1.0,0.49635747,0.33333334,0.6506507,1,-1.0,51
1.0,0.27312925,0.33333334,0.6516517,1,-1.0,49
1.0,0.55957115,0.33333334,0.6526527,1,-1.0,48
1.0,0.65189594,0.33333334,0.6536537,1,-1.5,47
1.0,1.0852255,0.33333334,0.6546547,1,-1.0,44
1.0,1.2957227,0.33333334,0.6556557,1,-1.0,41
0.95,1.5043933,0.33333334,0.6566567,1,-0.95,40
0.925,1.4066677,0.33333334,0.6576577,1,-0.925,38
0.925,1.5595486,0.33333334,0.6586587,1,-0.925,37
0.925,1.5355573,0.33333334,0.6596597,1,-0.925,37
0.9,1.5301535,0.33333334,0.6606607,1,-0.9,37
0.95,1.5404824,0.33333334,0.6616617,1,-0.95,36
1.0,1.3028549,0.33333334,0.6626627,1,-1.0,38
1.0,1.351085,0.33333334,0.6636637,1,-1.0,40
1.0,1.2200235,0.33333334,0.6646647,1,-1.0,41
1.0,1.0100013,0.33333334,0.6656657,1,-1.0,43
1.0,0.7509837,0.33333334,0.6666667,1,-1.0,44
1.0,0.5184133,0.33333334,0.6676677,1,-1.0,44
1.0,0.5400203,0.33333334,0.6686687,1,-1.0,47
1.0,0.27898112,0.33333334,0.6696697,1,-1.0,48
1.0,0.34339634,0.33333334,0.6706707,1,-1.0,49
1.0,0.052374244,0.33333334,0.6716717,1,-1.0,47
1.0,0.03058842,0.33333334,0.6726727,1,-1.0,47
1.0,0.07121323,0.33333334,0.6736737,1,-1.0,46
1.0,0.17320272,0.33333334,0.6746747,1,-1.0,45
1.0,0.31328163,0.33333334,0.6756757,1,-1.0,43
1.0,0.349015,0.33333334,0.6766767,1,-1.0,42
1.0,0.4470585,0.33333334,0.6776777,1,-1.0,41
1.0,0.5451001,0.33333334,0.6786787,1,-1.0,41
1.0,0.5308227,0.33333334,0.6796797,1,-1.0,41
1.0,0.40343672,0.33333334,0.6806807,1,-1.0,41
1.0,0.3807901,0.33333334,0.6816817,1,-1.0,44
1.0,0.37223527,0.33333334,0.6826827,1,-1.0,44
1.0,0.36419797,0.33333334,0.6836837,1,-1.0,43
1.0,0.24962704,0.33333334,0.6846847,1,-1.0,44
1.0,0.18625057,0.33333334,0.6856857,1,-1.0,46
1.0,0.14426368,0.33333334,0.6866867,1,-1.0,49
1.0,0.14751968,0.33333334,0.6876877,1,-1.0,48
1.0,0.16257083,0.33333334,0.6886887,1,-1.0,49
1.0,0.109166436,0.33333334,0.6896897,1,-1.0,50
1.0,0.05195348,0.33333334,0.6906907,1,-1.0,53
1.0,0.011593735,0.33333334,0.6916917,1,-1.0,53
1.0,0.004451691,0.33333334,0.6926927,1,-1.0,55
1.0,0.0010269908,0.33333334,0.6936937,1,-1.0,55
1.0,0.00043766474,0.33333334,0.6946947,1,-1.0,56
1.0,5.2194653e-05,0.33333334,0.6956957,1,-1.0,56
1.0,1.8978993e-05,0.33333334,0.6966967,1,-1.0,56
1.0,4.242727e-06,0.33333334,0.6976977,1,-1.0,56
1.0,0.0,0.33333334,0.6986987,1,-1.0,56
1.0,0.0,0.33333334,0.6996997,1,-1.0,56
1.0,0.0,0.33333334,0.7007007,1,-1.0,56
1.0,0.0,0.33333334,0.7017017,1,-1.0,56
1.0,0.0,0.33333334,0.7027027,1,-1.0,56
1.0,0.0,0.33333334,0.7037037,1,-1.0,56
1.0,0.0,0.33333334,0.7047047,1,-1.0,56
1.0,0.0,0.33333334,0.7057057,1,-1.0,56
1.0,0.0,0.33333334,0.7067067,1,-1.0,56
1.0,0.0,0.33333334,0.7077077,1,-1.0,56
1.0,0.0,0.33333334,0.7087087,1,-1.0,56
1.0,0.0,0.33333334,0.7097097,1,-1.0,56
1.0,0.0,0.33333334,0.7107107,1,-1.0,56
1.0,0.0,0.33333334,0.7117117,1,-1.0,56
1.0,0.0,0.33333334,0.7127127,1,-1.0,56
1.0,0.0,0.33333334,0.7137137,1,-1.0,56
1.0,0.0,0.33333334,0.7147147,1,-1.0,56
1.0,0.0,0.33333334,0.7157157,1,-1.0,56
1.0,0.0,0.33333334,0.7167167,1,-1.0,56
1.0,0.0,0.33333334,0.7177177,1,-1.0,56
1.0,0.0,0.33333334,0.7187187,1,-1.0,56
1.0,0.0,0.33333334,0.7197197,1,-1.0,56
1.0,0.0,0.33333334,0.7207207,1,-1.0,56
1.0,0.0,0.33333334,0.7217217,1,-1.0,56
1.0,0.0,0.33333334,0.7227227,1,-1.0,56
1.0,0.0,0.33333334,0.7237237,1,-1.0,56
1.0,0.0,0.33333334,0.7247247,1,-1.0,56
1.0,0.0,0.33333334,0.7257257,1,-1.0,56
1.0,0.0,0.33333334,0.7267267,1,-1.0,56
1.0,0.0,0.33333334,0.7277277,1,-1.0,56
1.0,0.0,0.33333334,0.7287287,1,-1.0,56
1.0,0.0,0.33333334,0.7297297,1,-1.0,56
1.0,0.0,0.33333334,0.7307307,1,-1.0,56
1.0,0.0,0.33333334,0.7317317,1,-1.0,56
1.0,0.0,0.33333334,0.7327327,1,-1.0,56
1.0,0.0,0.33333334,0.7337337,1,-1.0,56
1.0,0.0,0.33333334,0.7347347,1,-1.0,56
1.0,0.0,0.33333334,0.7357357,1,-1.0,56
1.0,0.0,0.33333334,0.7367367,1,-1.0,56
1.0,0.0,0.33333334,0.7377377,1,-1.0,56
1.0,0.0,0.33333334,0.7387387,1,-1.0,56
1.0,0.0,0.33333334,0.7397397,1,-1.0,56
1.0,0.0,0.33333334,0.7407407,1,-1.0,56
1.0,0.0,0.33333334,0.7417417,1,-1.0,56
1.0,0.0,0.33333334,0.7427427,1,-1.0,56
1.0,0.0,0.33333334,0.7437437,1,-1.0,56
1.0,0.0,0.33333334,0.7447447,1,-1.0,56
1.0,0.0,0.33333334,0.7457457,1,-1.0,56
1.0,0.0,0.33333334,0.7467467,1,-1.0,56
1.0,0.0,0.33333334,0.7477477,1,-1.0,56
1.0,0.0,0.33333334,0.7487487,1,-1.0,56
1.0,0.0,0.33333334,0.7497497,1,-1.0,56
1.0,0.0,0.33333334,0.7507508,1,-1.0,56
1.0,0.0,0.33333334,0.7517518,1,-1.0,56
1.0,0.0,0.33333334,0.7527528,1,-1.0,56
1.0,0.0,0.33333334,0.7537538,1,-1.0,56
1.0,0.0,0.33333334,0.7547548,1,-1.0,56
1.0,0.0,0.33333334,0.7557558,1,-1.0,56
1.0,0.0,0.33333334,0.7567568,1,-1.0,56
1.0,0.0,0.33333334,0.7577578,1,-1.0,56
1.0,0.0,0.33333334,0.7587588,1,-1.0,56
1.0,0.0,0.33333334,0.7597598,1,-1.0,56
1.0,0.0,0.33333334,0.7607608,1,-1.0,56
1.0,0.0,0.33333334,0.7617618,1,-1.0,56
1.0,0.0,0.33333334,0.7627628,1,-1.0,56
1.0,0.0,0.33333334,0.7637638,1,-1.0,56
1.0,0.0,0.33333334,0.7647648,1,-1.0,56
1.0,0.0,0.33333334,0.7657658,1,-1.0,56
1.0,0.0,0.33333334,0.7667668,1,-1.0,56
1.0,0.0,0.33333334,0.7677678,1,-1.0,56
1.0,0.0,0.33333334,0.7687688,1,-1.0,56
1.0,0.0,0.33333334,0.7697698,1,-1.0,56
1.0,0.0,0.33333334,0.7707708,1,-1.0,56
1.0,0.0,0.33333334,0.7717718,1,-1.0,56
1.0,0.0,0.33333334,0.7727728,1,-1.0,56
1.0,0.0,0.33333334,0.7737738,1,-1.0,56
1.0,0.0,0.33333334,0.7747748,1,-1.0,56
1.0,0.0,0.33333334,0.7757758,1,-1.0,56
1.0,0.0,0.33333334,0.7767768,1,-1.0,56
1.0,0.0,0.33333334,0.7777778,1,-1.0,56
1.0,0.0,0.33333334,0.7787788,1,-1.0,56
1.0,0.0,0.33333334,0.7797798,1,-1.0,56
1.0,0.0,0.33333334,0.7807808,1,-1.0,56
1.0,0.0,0.33333334,0.7817818,1,-1.0,56
1.0,0.0,0.33333334,0.7827828,1,-1.0,56
1.0,0.0,0.33333334,0.7837838,1,-1.0,56
1.0,0.0,0.33333334,0.7847848,1,-1.0,56
1.0,0.0,0.33333334,0.7857858,1,-1.0,56
1.0,0.0,0.33333334,0.7867868,1,-1.0,56
1.0,0.0,0.33333334,0.7877878,1,-1.0,56
1.0,0.0,0.33333334,0.7887888,1,-1.0,56
1.0,0.0,0.33333334,0.7897898,1,-1.0,56
1.0,0.0,0.33333334,0.7907908,1,-1.0,56
1.0,0.0,0.33333334,0.7917918,1,-1.0,56
1.0,0.0,0.33333334,0.7927928,1,-1.0,56
1.0,0.0,0.33333334,0.7937938,1,-1.0,56
1.0,0.0,0.33333334,0.7947948,1,-1.0,56
1.0,0.0,0.33333334,0.7957958,1,-1.0,56
1.0,0.0,0.33333334,0.7967968,1,-1.0,56
1.0,0.0,0.33333334,0.7977978,1,-1.0,56
1.0,0.0,0.33333334,0.7987988,1,-1.0,56
1.0,0.0,0.33333334,0.7997998,1,-1.0,56
1.0,0.0,0.33333334,0.8008008,1,-1.0,56
1.0,0.0,0.33333334,0.8018018,1,-1.0,56
1.0,0.0,0.33333334,0.8028028,1,-1.0,56
1.0,0.0,0.33333334,0.8038038,1,-1.0,56
1.0,0.0,0.33333334,0.8048048,1,-1.0,56
1.0,0.0,0.33333334,0.8058058,1,-1.0,56
1.0,0.0,0.33333334,0.8068068,1,-1.0,56
1.0,0.0,0.33333334,0.8078078,1,-1.0,56
1.0,0.0,0.33333334,0.8088088,1,-1.0,56
1.0,0.0,0.33333334,0.8098098,1,-1.0,56
1.0,0.0,0.33333334,0.8108108,1,-1.0,56
1.0,0.0,0.33333334,0.8118118,1,-1.0,56
1.0,0.0,0.33333334,0.8128128,1,-1.0,56
1.0,0.0,0.33333334,0.8138138,1,-1.0,56
1.0,0.0,0.33333334,0.8148148,1,-1.0,56
1.0,0.0,0.33333334,0.8158158,1,-1.0,56
1.0,0.0,0.33333334,0.8168168,1,-1.0,56
1.0,0.0,0.33333334,0.8178178,1,-1.0,56
1.0,0.0,0.33333334,0.8188188,1,-1.0,56
1.0,0.0,0.33333334,0.8198198,1,-1.0,56
1.0,0.0,0.33333334,0.8208208,1,-1.0,56
1.0,0.0,0.33333334,0.8218218,1,-1.0,56
1.0,0.0,0.33333334,0.8228228,1,-1.0,56
1.0,0.0,0.33333334,0.8238238,1,-1.0,56
1.0,0.0,0.33333334,0.8248248,1,-1.0,56
1.0,0.0,0.33333334,0.8258258,1,-1.0,56
1.0,0.0,0.33333334,0.8268268,1,-1.0,56
1.0,0.0,0.33333334,0.8278278,1,-1.0,56
1.0,0.0,0.33333334,0.8288288,1,-1.0,56
1.0,0.0,0.33333334,0.8298298,1,-1.0,56
1.0,0.0,0.33333334,0.8308308,1,-1.0,56
1.0,0.0,0.33333334,0.8318318,1,-1.0,56
1.0,0.0,0.33333334,0.8328328,1,-1.0,56
1.0,0.0,0.33333334,0.8338338,1,-1.0,56
1.0,0.0,0.33333334,0.8348348,1,-1.0,56
1.0,0.0,0.33333334,0.8358358,1,-1.0,56
1.0,0.0,0.33333334,0.8368368,1,-1.0,56
1.0,0.0,0.33333334,0.8378378,1,-1.0,56
1.0,0.0,0.33333334,0.8388388,1,-1.0,56
1.0,0.0,0.33333334,0.8398398,1,-1.0,56
1.0,0.0,0.33333334,0.8408408,1,-1.0,56
1.0,0.0,0.33333334,0.8418418,1,-1.0,56
1.0,0.0,0.33333334,0.8428428,1,-1.0,56
1.0,0.0,0.33333334,0.8438438,1,-1.0,56
1.0,0.0,0.33333334,0.8448448,1,-1.0,56
1.0,0.0,0.33333334,0.8458458,1,-1.0,56
1.0,0.0,0.33333334,0.8468468,1,-1.0,56
1.0,0.0,0.33333334,0.8478478,1,-1.0,56
1.0,0.0,0.33333334,0.8488488,1,-1.0,56
1.0,0.0,0.33333334,0.8498498,1,-1.0,56
1.0,0.0,0.33333334,0.8508509,1,-1.0,56
1.0,0.0,0.33333334,0.8518519,1,-1.0,56
1.0,0.0,0.33333334,0.8528529,1,-1.0,56
1.0,0.0,0.33333334,0.8538539,1,-1.0,56
1.0,0.0,0.33333334,0.8548549,1,-1.0,56
1.0,0.0,0.33333334,0.8558559,1,-1.0,56
1.0,0.0,0.33333334,0.8568569,1,-1.0,56
1.0,0.0,0.33333334,0.8578579,1,-1.0,56
1.0,0.0,0.33333334,0.8588589,1,-1.0,56
1.0,0.0,0.33333334,0.8598599,1,-1.0,56
1.0,0.0,0.33333334,0.8608609,1,-1.0,56
1.0,0.0,0.33333334,0.8618619,1,-1.0,56
1.0,0.0,0.33333334,0.8628629,1,-1.0,56
1.0,0.0,0.33333334,0.8638639,1,-1.0,56
1.0,0.0,0.33333334,0.8648649,1,-1.0,56
1.0,0.0,0.33333334,0.8658659,1,-1.0,56
1.0,0.0,0.33333334,0.8668669,1,-1.0,56
1.0,0.0,0.33333334,0.8678679,1,-1.0,56
1.0,0.0,0.33333334,0.8688689,1,-1.0,56
1.0,0.0,0.33333334,0.8698699,1,-1.0,56
1.0,0.0,0.33333334,0.8708709,1,-1.0,56
1.0,0.043535642,1.0,0.8718719,3,-1.0,56
1.0,0.14640564,0.0,0.8728729,0,-1.0,54
1.0,0.24375348,1.0,0.8738739,3,-1.0,50
1.0,0.40480065,0.0,0.8748749,0,-1.0,48
1.0,0.5508839,1.0,0.8758759,3,-1.0,43
0.975,0.73293394,0.0,0.8768769,0,-0.975,42
0.95,0.95368767,1.0,0.8778779,3,-0.95,39
0.875,1.0693866,0.0,0.8788789,0,-0.875,38
0.85,1.3351288,1.0,0.8798799,3,-0.85,35
0.85,1.5537059,0.0,0.8808809,0,-0.85,34
0.8,1.6841447,1.0,0.8818819,3,-0.8,34
0.775,1.3368186,0.0,0.8828829,0,-0.775,32
0.75,1.4015801,1.0,0.8838839,3,-0.75,31
0.65,1.1335667,0.0,0.8848849,0,-0.65,30
0.675,1.2683312,1.0,0.8858859,3,-0.675,26
0.7,1.3468868,0.0,0.8868869,0,-0.7,27
0.75,1.3267295,1.0,0.8878879,3,-0.75,28
0.8,1.4068115,0.0,0.8888889,0,-0.8,30
0.825,1.3536481,1.0,0.8898899,3,-0.825,32
0.775,1.4955335,0.0,0.8908909,0,-0.775,33
0.825,1.5191694,1.0,0.8918919,3,-0.825,31
0.825,1.2868091,0.0,0.8928929,0,-0.825,33
0.725,1.4621875,1.0,0.8938939,3,-0.725,33
0.725,1.2294681,0.0,0.8948949,0,-0.725,29
0.675,1.4542437,1.0,0.8958959,3,-0.675,29
0.675,1.3325202,0.0,0.8968969,0,-0.675,27
0.625,1.4247141,1.0,0.8978979,3,-0.625,27
0.725,1.2246865,0.0,0.8988989,0,-0.725,25
0.75,1.3117551,1.0,0.8998999,3,-0.75,29
0.775,1.3579901,0.0,0.9009009,0,-0.775,30
0.7,1.2330998,1.0,0.9019019,3,-0.7,31
0.725,1.429398,1.0,0.9029029,3,-0.725,28
0.725,1.5050613,1.0,0.9039039,3,-0.725,29
0.675,1.3805848,1.0,0.9049049,3,-0.675,29
0.775,1.27973,1.0,0.9059059,3,-0.775,27
0.875,0.92731035,1.0,0.9069069,3,-0.875,31
0.875,0.9766813,1.0,0.9079079,3,-0.875,35
1.0,0.7533419,1.0,0.9089089,3,-1.0,35
1.0,0.8060428,1.0,0.9099099,3,-1.0,40
1.0,0.9025892,1.0,0.9109109,3,-1.0,40
1.0,0.71516323,1.0,0.9119119,3,-1.0,41
1.0,0.78161407,1.0,0.9129129,3,-1.0,44
1.0,0.92627275,0.0,0.9139139,0,-1.0,44
1.0,0.8181926,1.0,0.9149149,3,-1.0,42
0.975,0.79855347,0.0,0.9159159,0,-0.975,43
0.925,0.7940626,1.0,0.9169169,3,-0.925,39
0.95,0.9509669,0.0,0.9179179,0,-0.95,37
1.0,1.181178,1.0,0.9189189,3,-1.0,38
1.0,1.1520525,0.0,0.9199199,0,-1.0,40
1.0,1.210384,1.0,0.9209209,3,-1.0,40
1.0,1.2133609,0.0,0.9219219,0,-1.0,41
1.0,0.96207213,1.0,0.9229229,3,-1.0,42
1.0,1.1349046,0.0,0.9239239,0,-1.0,41
1.0,0.99067795,1.0,0.9249249,3,-1.0,42
1.0,0.8389488,0.0,0.9259259,0,-1.0,43
1.0,0.7282536,1.0,0.9269269,3,-1.0,43
1.0,0.5205512,0.0,0.9279279,0,-1.0,43
1.0,0.60212463,1.0,0.9289289,3,-1.0,44
1.0,0.9715338,0.0,0.9299299,0,-1.0,44
1.0,1.0155969,1.0,0.9309309,3,-1.0,43
1.0,0.87303007,0.0,0.9319319,0,-1.0,42
0.925,0.986624,1.0,0.9329329,3,-0.925,40
0.875,1.0958021,0.0,0.9339339,0,-0.875,37
0.85,0.76971936,1.0,0.9349349,3,-0.85,35
0.825,0.75127155,0.0,0.9359359,0,-0.825,34
0.875,0.18464902,1.0,0.9369369,3,-0.875,33
0.85,0.16226494,0.0,0.9379379,0,-0.85,35
0.825,0.17415525,1.0,0.9389389,3,-0.825,34
0.8,0.1573505,0.0,0.9399399,0,-0.8,33
0.825,0.14001535,1.0,0.9409409,3,-0.825,32
0.9,0.10461589,0.0,0.9419419,0,-0.9,33
0.9,0.10813694,1.0,0.9429429,3,-0.9,36
0.95,0.10405091,0.0,0.9439439,0,-0.95,36
0.95,0.09131108,1.0,0.9449449,3,-0.95,38
0.975,0.06558539,0.0,0.9459459,0,-0.975,38
1.0,0.044576168,1.0,0.9469469,3,-1.0,39
1.0,0.027362946,0.0,0.9479479,0,-1.0,40
1.0,0.0017541879,1.0,0.9489489,3,-1.0,41
1.0,0.029816912,0.0,0.9499499,0,-1.0,42
0.975,0.08143522,1.0,0.950951,3,-0.975,41
0.95,0.0834784,0.0,0.951952,0,-0.95,39
0.95,0.030467905,1.0,0.952953,3,-0.95,38
1.0,0.015135202,0.0,0.953954,0,-1.0,38
1.0,0.028441127,1.0,0.954955,3,-1.0,40
1.0,0.020405803,0.0,0.955956,0,-1.0,41
1.0,0.0032552106,1.0,0.956957,3,-1.0,41
1.0,0.00024980467,0.0,0.957958,0,-1.0,41
1.0,4.9412443e-05,1.0,0.958959,3,-1.0,42
1.0,1.7059407e-05,0.0,0.95996,0,-1.0,42
1.0,0.0,1.0,0.960961,3,-1.0,42
1.0,0.0,0.0,0.961962,0,-1.0,42
1.0,0.0,1.0,0.962963,3,-1.0,42
1.0,0.023679137,0.0,0.963964,0,-1.0,42
1.0,0.0039983196,1.0,0.964965,3,-1.0,41
1.0,0.0,0.0,0.965966,0,-1.0,41
1.0,0.0005802813,1.0,0.966967,3,-1.0,42
1.0,0.0,0.0,0.967968,0,-1.0,42
1.0,1.0318014e-05,1.0,0.968969,3,-1.0,42
1.0,2.399896e-06,0.0,0.96997,0,-1.0,42
1.0,0.0,1.0,0.970971,3,-1.0,42
1.0,2.5347458e-06,0.0,0.971972,0,-1.0,42
1.0,4.4604235e-06,1.0,0.972973,3,-1.0,42
1.0,6.198106e-06,0.0,0.973974,0,-1.0,42
1.0,3.0368842e-06,1.0,0.974975,3,-1.0,42
1.0,4.7999997e-06,0.0,0.975976,0,-1.0,42
1.0,0.0,1.0,0.976977,3,-1.0,42
1.0,0.0,0.0,0.977978,0,-1.0,42
1.0,0.0,1.0,0.978979,3,-1.0,42
1.0,0.0,0.0,0.97998,0,-1.0,42
1.0,0.0,1.0,0.980981,3,-1.0,42
1.0,0.0,0.0,0.981982,0,-1.0,42
1.0,0.0,1.0,0.982983,3,-1.0,42
1.0,0.0,0.0,0.983984,0,-1.0,42
1.0,0.0,1.0,0.984985,3,-1.0,42
1.0,0.0,0.0,0.985986,0,-1.0,42
1.0,0.0,1.0,0.986987,3,-1.0,42
1.0,0.0,0.0,0.987988,0,-1.0,42
1.0,0.0,1.0,0.988989,3,-1.0,42
1.0,0.0,0.0,0.98999,0,-1.0,42
1.0,0.0,1.0,0.990991,3,-1.0,42
1.0,0.0,0.0,0.991992,0,-1.0,42
1.0,0.0,1.0,0.992993,3,-1.0,42
1.0,0.0,0.0,0.993994,0,-1.0,42
1.0,0.0,1.0,0.994995,3,-1.0,42
1.0,0.0,0.0,0.995996,0,-1.0,42
1.0,0.0,1.0,0.996997,3,-1.0,42
1.0,0.0,0.0,0.997998,0,-1.0,42
1.0,0.0,1.0,0.998999,3,-1.0,42
1.0,0.0,0.0,1.0,0,-1.0,42
0.1,0.0,0.0,0.001001001,0,-0.1,0
0.0,1.1364625,0.0,0.002002002,0,-0.0,4
0.0,2.3420193,0.0,0.003003003,0,-0.0,0
0.05,2.2771235,0.0,0.004004004,0,-0.05,0
0.05,2.4912014,0.0,0.005005005,0,-0.05,2
0.0,3.6269915,0.0,0.006006006,0,-0.0,2
0.0,4.7752504,0.0,0.007007007,0,-0.0,0
0.0,6.005069,0.0,0.008008008,0,-0.0,0
