Queue length,Speed,Phase,Step,Action,Reward
0.05,1.42917,0.33333334,0.387,1,-0.05
0.033333335,1.6721416,0.6666667,0.388,2,-0.033333335
0.025,1.8889757,0.33333334,0.389,1,-0.025
0.016666668,2.0107658,0.0,0.39,0,-0.016666668
0.05,1.9195359,0.33333334,0.391,1,-0.05
0.041666668,2.1096668,0.0,0.392,0,-0.041666668
0.05,1.7243307,0.0,0.393,0,-0.05
0.083333336,0.9376238,0.6666667,0.394,2,-0.083333336
0.1,0.99319714,1.0,0.395,3,-0.1
0.075,1.2499571,0.33333334,0.396,1,-0.075
0.05,1.6832021,1.0,0.397,3,-0.05
0.041666668,2.0920584,0.0,0.398,0,-0.041666668
0.041666668,2.2284107,0.33333334,0.399,1,-0.041666668
0.025,2.5329819,0.6666667,0.4,2,-0.025
0.025,2.7111933,0.0,0.401,0,-0.025
0.008333334,2.6271899,0.0,0.402,0,-0.008333334
0.016666668,2.710428,0.0,0.403,0,-0.016666668
0.041666668,2.7756557,0.0,0.404,0,-0.041666668
0.05,2.5923014,0.0,0.405,0,-0.05
0.058333334,2.5937686,0.6666667,0.406,2,-0.058333334
0.075,2.5028706,0.0,0.407,0,-0.075
0.09166667,1.4883361,0.6666667,0.408,2,-0.09166667
0.11666667,1.5214092,0.0,0.409,0,-0.11666667
0.108333334,0.958991,0.0,0.41,0,-0.108333334
0.108333334,1.0263038,0.0,0.411,0,-0.108333334
0.125,0.41435575,0.0,0.412,0,-0.125
0.14166667,0.47671682,0.0,0.413,0,-0.14166667
0.14166667,0.51180816,0.6666667,0.414,2,-0.14166667
0.15,0.5653077,0.6666667,0.415,2,-0.15
0.13333334,0.7564953,1.0,0.416,3,-0.13333334
0.11666667,0.40701246,0.0,0.417,0,-0.11666667
0.1,0.7274261,0.6666667,0.418,2,-0.1
0.083333336,1.1716232,0.0,0.419,0,-0.083333336
0.05,1.4640368,0.33333334,0.42,1,-0.05
0.05,1.5740961,0.33333334,0.421,1,-0.05
0.033333335,1.8873463,0.33333334,0.422,1,-0.033333335
0.016666668,2.220627,0.33333334,0.423,1,-0.016666668
0.033333335,2.6032615,0.33333334,0.424,1,-0.033333335
0.058333334,2.6000173,0.6666667,0.425,2,-0.058333334
0.058333334,2.916902,0.33333334,0.426,1,-0.058333334
0.09166667,1.8612542,0.0,0.427,0,-0.09166667
0.083333336,2.1502974,0.0,0.428,0,-0.083333336
0.09166667,2.5107398,0.33333334,0.429,1,-0.09166667
0.1,2.617691,0.0,0.43,0,-0.1
0.11666667,1.4483514,0.0,0.431,0,-0.11666667
0.11666667,1.5714349,0.33333334,0.432,1,-0.11666667
0.13333334,1.656455,0.0,0.433,0,-0.13333334
0.13333334,1.539573,0.0,0.434,0,-0.13333334
0.13333334,1.4745417,0.6666667,0.435,2,-0.13333334
0.14166667,1.4887635,0.6666667,0.436,2,-0.14166667
0.14166667,1.6867385,0.33333334,0.437,1,-0.14166667
0.14166667,1.8738495,0.6666667,0.438,2,-0.14166667
0.14166667,2.066421,0.33333334,0.439,1,-0.14166667
0.14166667,0.7107811,0.33333334,0.44,1,-0.14166667
0.13333334,0.072071835,0.0,0.441,0,-0.13333334
0.13333334,0.12187515,0.0,0.442,0,-0.13333334
0.13333334,0.19878438,0.0,0.443,0,-0.13333334
0.11666667,0.36827624,1.0,0.444,3,-0.11666667
0.1,0.6973882,1.0,0.445,3,-0.1
0.083333336,1.1240236,0.0,0.446,0,-0.083333336
0.06666667,1.5951232,0.0,0.447,0,-0.06666667
0.05,2.2320664,1.0,0.448,3,-0.05
0.033333335,3.0015924,0.33333334,0.449,1,-0.033333335
0.016666668,3.717064,0.0,0.45,0,-0.016666668
0.016666668,3.6916287,0.0,0.451,0,-0.016666668
0.0,3.5302815,0.33333334,0.452,1,-0.0
0.008333334,3.806995,0.0,0.453,0,-0.008333334
0.025,4.0529346,0.33333334,0.454,1,-0.025
0.058333334,2.4317627,0.0,0.455,0,-0.058333334
0.033333335,2.6582594,0.0,0.456,0,-0.033333335
0.033333335,1.6951786,1.0,0.457,3,-0.033333335
0.025,2.136395,0.0,0.458,0,-0.025
0.025,2.594829,0.0,0.459,0,-0.025
0.016666668,2.914247,0.0,0.46,0,-0.016666668
0.016666668,3.0027683,0.33333334,0.461,1,-0.016666668
0.016666668,2.8064997,0.0,0.462,0,-0.016666668
0.033333335,2.7452152,0.0,0.463,0,-0.033333335
0.016666668,2.7657394,0.33333334,0.464,1,-0.016666668
0.041666668,2.872393,0.0,0.465,0,-0.041666668
0.025,3.0006251,1.0,0.466,3,-0.025
0.041666668,3.0779948,0.33333334,0.467,1,-0.041666668
0.05,1.8641046,0.33333334,0.468,1,-0.05
0.06666667,1.732544,0.33333334,0.469,1,-0.06666667
0.05,1.2044543,0.0,0.47,0,-0.05
0.06666667,1.1914184,0.0,0.471,0,-0.06666667
0.09166667,1.3438373,0.33333334,0.472,1,-0.09166667
0.1,1.5088274,0.33333334,0.473,1,-0.1
0.13333334,1.5799104,0.33333334,0.474,1,-0.13333334
0.13333334,0.46432874,0.33333334,0.475,1,-0.13333334
0.13333334,0.51873386,0.33333334,0.476,1,-0.13333334
0.14166667,0.5744305,0.33333334,0.477,1,-0.14166667
0.13333334,0.7502725,1.0,0.478,3,-0.13333334
0.11666667,0.3891564,0.0,0.479,0,-0.11666667
0.1,0.70823175,0.0,0.48,0,-0.1
0.1,1.0342926,1.0,0.481,3,-0.1
0.06666667,1.6158586,1.0,0.482,3,-0.06666667
0.05,2.1851304,0.33333334,0.483,1,-0.05
0.033333335,2.810961,0.0,0.484,0,-0.033333335
0.016666668,2.9848146,0.6666667,0.485,2,-0.016666668
0.008333334,3.49597,0.33333334,0.486,1,-0.008333334
0.025,3.8868737,0.33333334,0.487,1,-0.025
0.025,4.231686,0.0,0.488,0,-0.025
0.05,3.3214772,0.0,0.489,0,-0.05
0.041666668,3.5633047,0.0,0.49,0,-0.041666668
0.058333334,2.7825046,0.33333334,0.491,1,-0.058333334
0.058333334,1.776356,0.6666667,0.492,2,-0.058333334
0.108333334,1.333067,0.0,0.493,0,-0.108333334
0.11666667,1.1427383,0.0,0.494,0,-0.11666667
0.11666667,1.15277,0.0,0.495,0,-0.11666667
0.1,0.65686655,0.33333334,0.496,1,-0.1
0.108333334,0.7462556,0.6666667,0.497,2,-0.108333334
0.108333334,1.0641515,1.0,0.498,3,-0.108333334
0.125,1.2989833,0.0,0.499,0,-0.125
0.108333334,1.5772095,0.0,0.5,0,-0.108333334
0.108333334,1.8984481,0.33333334,0.501,1,-0.108333334
0.1,2.192605,0.33333334,0.502,1,-0.1
0.09166667,1.9041419,0.33333334,0.503,1,-0.09166667
0.083333336,1.94291,0.33333334,0.504,1,-0.083333336
0.083333336,1.4308956,0.33333334,0.505,1,-0.083333336
0.108333334,1.5311409,0.33333334,0.506,1,-0.108333334
0.11666667,1.132215,0.6666667,0.507,2,-0.11666667
0.11666667,1.3711321,1.0,0.508,3,-0.11666667
0.108333334,1.0479542,0.33333334,0.509,1,-0.108333334
0.1,1.327023,1.0,0.51,3,-0.1
0.1,1.615353,1.0,0.511,3,-0.1
0.06666667,1.353788,0.33333334,0.512,1,-0.06666667
0.05,1.8510534,1.0,0.513,3,-0.05
0.033333335,2.281946,0.0,0.514,0,-0.033333335
0.05,2.6691113,1.0,0.515,3,-0.05
0.016666668,3.4206645,0.33333334,0.516,1,-0.016666668
0.008333334,3.5828218,0.0,0.517,0,-0.008333334
0.0,4.0469103,0.0,0.518,0,-0.0
0.016666668,3.8137283,0.6666667,0.519,2,-0.016666668
0.016666668,4.0731215,0.33333334,0.52,1,-0.016666668
0.033333335,4.1720533,0.33333334,0.521,1,-0.033333335
0.041666668,3.8908505,0.33333334,0.522,1,-0.041666668
0.06666667,3.7959704,0.0,0.523,0,-0.06666667
0.06666667,3.231915,0.0,0.524,0,-0.06666667
0.075,2.7357469,0.0,0.525,0,-0.075
0.083333336,2.903891,0.0,0.526,0,-0.083333336
0.1,1.6540973,0.0,0.527,0,-0.1
0.09166667,1.8302583,0.33333334,0.528,1,-0.09166667
0.108333334,1.8881452,0.33333334,0.529,1,-0.108333334
0.11666667,1.1425391,0.33333334,0.53,1,-0.11666667
0.125,1.1956137,0.6666667,0.531,2,-0.125
0.125,0.11791584,1.0,0.532,3,-0.125
0.108333334,0.29836744,1.0,0.533,3,-0.108333334
0.09166667,0.64186674,0.33333334,0.534,1,-0.09166667
0.075,1.0177538,1.0,0.535,3,-0.075
0.058333334,1.2693086,0.33333334,0.536,1,-0.058333334
0.033333335,1.5747072,0.6666667,0.537,2,-0.033333335
0.033333335,1.8190725,0.6666667,0.538,2,-0.033333335
0.025,1.9315321,0.0,0.539,0,-0.025
0.033333335,2.1112883,0.0,0.54,0,-0.033333335
0.058333334,2.0467231,0.6666667,0.541,2,-0.058333334
0.05,2.3193407,0.6666667,0.542,2,-0.05
0.06666667,1.192203,0.0,0.543,0,-0.06666667
0.09166667,1.0467404,0.0,0.544,0,-0.09166667
0.1,1.080193,0.6666667,0.545,2,-0.1
0.09166667,1.357607,0.6666667,0.546,2,-0.09166667
0.09166667,1.0546615,0.0,0.547,0,-0.09166667
0.1,1.4107509,1.0,0.548,3,-0.1
0.09166667,1.8151308,1.0,0.549,3,-0.09166667
0.083333336,2.0594242,0.0,0.55,0,-0.083333336
0.06666667,2.579056,0.33333334,0.551,1,-0.06666667
0.058333334,2.0038564,0.0,0.552,0,-0.058333334
0.041666668,2.088603,0.33333334,0.553,1,-0.041666668
0.016666668,1.9957595,1.0,0.554,3,-0.016666668
0.025,1.9783006,0.33333334,0.555,1,-0.025
0.033333335,2.0673137,0.6666667,0.556,2,-0.033333335
0.058333334,2.1948237,0.33333334,0.557,1,-0.058333334
0.058333334,2.3423593,0.6666667,0.558,2,-0.058333334
0.058333334,1.9351283,1.0,0.559,3,-0.058333334
0.058333334,1.4427937,0.6666667,0.56,2,-0.058333334
0.058333334,1.7291912,1.0,0.561,3,-0.058333334
0.033333335,2.3238912,0.0,0.562,0,-0.033333335
0.016666668,2.2154117,0.0,0.563,0,-0.016666668
0.016666668,2.4264193,0.6666667,0.564,2,-0.016666668
0.033333335,2.2241027,0.0,0.565,0,-0.033333335
0.025,2.4708464,0.0,0.566,0,-0.025
0.033333335,2.8079808,0.33333334,0.567,1,-0.033333335
0.016666668,3.33866,1.0,0.568,3,-0.016666668
0.025,3.6797006,0.33333334,0.569,1,-0.025
0.008333334,2.7883258,0.6666667,0.57,2,-0.008333334
0.033333335,2.2744899,1.0,0.571,3,-0.033333335
0.016666668,1.8212644,0.33333334,0.572,1,-0.016666668
0.008333334,1.8132753,1.0,0.573,3,-0.008333334
0.008333334,2.2942092,0.33333334,0.574,1,-0.008333334
0.025,2.6896644,0.33333334,0.575,1,-0.025
0.0,3.4209094,0.6666667,0.576,2,-0.0
0.0,4.1935678,1.0,0.577,3,-0.0
0.0,4.8970714,0.33333334,0.578,1,-0.0
0.016666668,4.3229227,0.33333334,0.579,1,-0.016666668
0.008333334,4.490714,0.0,0.58,0,-0.008333334
0.008333334,4.28917,0.0,0.581,0,-0.008333334
0.008333334,4.15025,0.0,0.582,0,-0.008333334
0.041666668,3.300702,0.6666667,0.583,2,-0.041666668
0.033333335,2.5238094,1.0,0.584,3,-0.033333335
0.033333335,2.7202563,0.0,0.585,0,-0.033333335
0.05,2.0557249,0.6666667,0.586,2,-0.05
0.05,1.653892,0.6666667,0.587,2,-0.05
0.06666667,1.6726873,0.6666667,0.588,2,-0.06666667
0.06666667,1.8142995,1.0,0.589,3,-0.06666667
0.058333334,2.1992843,1.0,0.59,3,-0.058333334
0.058333334,2.5927875,1.0,0.591,3,-0.058333334
0.041666668,1.9851394,0.0,0.592,0,-0.041666668
0.033333335,2.2346933,0.0,0.593,0,-0.033333335
0.016666668,2.4700227,0.33333334,0.594,1,-0.016666668
0.041666668,1.9614822,0.6666667,0.595,2,-0.041666668
0.041666668,2.2057667,0.6666667,0.596,2,-0.041666668
0.05,2.3803506,0.6666667,0.597,2,-0.05
0.058333334,1.9490201,0.0,0.598,0,-0.058333334
0.06666667,2.0274944,1.0,0.599,3,-0.06666667
0.058333334,1.5848904,0.33333334,0.6,1,-0.058333334
0.075,1.6591389,1.0,0.601,3,-0.075
0.041666668,2.2194152,1.0,0.602,3,-0.041666668
0.025,1.781613,0.33333334,0.603,1,-0.025
0.033333335,1.9985108,0.33333334,0.604,1,-0.033333335
0.033333335,2.3146188,0.33333334,0.605,1,-0.033333335
0.0,2.834243,1.0,0.606,3,-0.0
0.016666668,3.1952202,0.6666667,0.607,2,-0.016666668
0.025,3.7330117,0.0,0.608,0,-0.025
0.033333335,4.028254,0.33333334,0.609,1,-0.033333335
0.06666667,2.4939435,0.0,0.61,0,-0.06666667
0.075,2.4600496,0.33333334,0.611,1,-0.075
0.083333336,2.4942899,0.0,0.612,0,-0.083333336
0.075,2.5460043,1.0,0.613,3,-0.075
0.05,2.1847606,0.6666667,0.614,2,-0.05
0.06666667,1.9140459,0.33333334,0.615,1,-0.06666667
0.06666667,2.128425,0.33333334,0.616,1,-0.06666667
0.06666667,2.2612824,0.6666667,0.617,2,-0.06666667
0.058333334,1.3586708,0.6666667,0.618,2,-0.058333334
0.05,1.6872785,0.6666667,0.619,2,-0.05
0.041666668,1.9333179,0.33333334,0.62,1,-0.041666668
0.033333335,2.025343,0.6666667,0.621,2,-0.033333335
0.05,2.2593107,0.6666667,0.622,2,-0.05
0.06666667,2.3723853,0.33333334,0.623,1,-0.06666667
0.083333336,1.1121042,0.33333334,0.624,1,-0.083333336
0.1,1.1007802,0.33333334,0.625,1,-0.1
0.083333336,1.3174937,1.0,0.626,3,-0.083333336
0.083333336,1.5962317,1.0,0.627,3,-0.083333336
0.075,0.7771899,0.33333334,0.628,1,-0.075
0.06666667,1.1908095,0.6666667,0.629,2,-0.06666667
0.041666668,1.6169382,0.0,0.63,0,-0.041666668
0.05,1.6523627,0.6666667,0.631,2,-0.05
0.033333335,1.8932216,0.33333334,0.632,1,-0.033333335
0.0,2.2937033,1.0,0.633,3,-0.0
0.025,2.6760185,0.6666667,0.634,2,-0.025
0.041666668,2.7647417,0.33333334,0.635,1,-0.041666668
0.05,3.1157644,0.0,0.636,0,-0.05
0.075,2.2781954,0.0,0.637,0,-0.075
0.083333336,2.4490085,0.6666667,0.638,2,-0.083333336
0.058333334,2.2673888,1.0,0.639,3,-0.058333334
0.058333334,2.5833244,0.0,0.64,0,-0.058333334
0.058333334,2.0578873,1.0,0.641,3,-0.058333334
0.05,1.9815354,1.0,0.642,3,-0.05
0.041666668,1.8589584,0.6666667,0.643,2,-0.041666668
0.058333334,1.9499522,0.0,0.644,0,-0.058333334
0.041666668,1.8498219,0.6666667,0.645,2,-0.041666668
0.041666668,2.048773,0.0,0.646,0,-0.041666668
0.05,2.2871883,0.6666667,0.647,2,-0.05
0.041666668,2.588835,1.0,0.648,3,-0.041666668
0.033333335,2.8751662,0.33333334,0.649,1,-0.033333335
0.033333335,1.7849438,0.33333334,0.65,1,-0.033333335
0.05,1.7938584,0.6666667,0.651,2,-0.05
0.041666668,1.4641141,0.6666667,0.652,2,-0.041666668
0.033333335,1.7909893,1.0,0.653,3,-0.033333335
0.033333335,2.0709538,0.0,0.654,0,-0.033333335
0.041666668,1.8354406,0.33333334,0.655,1,-0.041666668
0.05,2.1691437,0.33333334,0.656,1,-0.05
0.041666668,2.5326557,1.0,0.657,3,-0.041666668
0.041666668,3.016604,0.0,0.658,0,-0.041666668
0.033333335,2.92645,0.33333334,0.659,1,-0.033333335
0.041666668,2.9167974,0.0,0.66,0,-0.041666668
0.05,2.6996899,0.33333334,0.661,1,-0.05
0.016666668,2.2759674,1.0,0.662,3,-0.016666668
0.008333334,2.5878942,1.0,0.663,3,-0.008333334
0.025,2.3842628,0.33333334,0.664,1,-0.025
0.025,2.7496073,1.0,0.665,3,-0.025
0.008333334,2.6688032,0.6666667,0.666,2,-0.008333334
0.016666668,3.0807452,1.0,0.667,3,-0.016666668
0.025,3.1310058,0.0,0.668,0,-0.025
0.016666668,3.817356,0.33333334,0.669,1,-0.016666668
0.016666668,4.063308,0.33333334,0.67,1,-0.016666668
0.016666668,4.106746,0.33333334,0.671,1,-0.016666668
0.016666668,3.5053363,1.0,0.672,3,-0.016666668
0.041666668,3.255587,0.6666667,0.673,2,-0.041666668
0.025,3.0264192,0.0,0.674,0,-0.025
0.033333335,3.0473053,1.0,0.675,3,-0.033333335
0.033333335,2.637723,1.0,0.676,3,-0.033333335
0.05,2.7522142,0.6666667,0.677,2,-0.05
0.075,2.1240923,1.0,0.678,3,-0.075
0.06666667,1.6799476,1.0,0.679,3,-0.06666667
0.041666668,2.0984592,0.6666667,0.68,2,-0.041666668
0.05,2.442434,0.6666667,0.681,2,-0.05
0.05,2.692784,0.0,0.682,0,-0.05
0.058333334,2.4487162,1.0,0.683,3,-0.058333334
0.041666668,2.5867362,0.0,0.684,0,-0.041666668
0.033333335,3.2197423,0.0,0.685,0,-0.033333335
0.016666668,3.0957024,0.33333334,0.686,1,-0.016666668
0.025,3.0841708,0.33333334,0.687,1,-0.025
0.033333335,3.203372,0.33333334,0.688,1,-0.033333335
0.033333335,3.36663,0.6666667,0.689,2,-0.033333335
0.05,2.9855638,1.0,0.69,3,-0.05
0.058333334,2.348662,0.6666667,0.691,2,-0.058333334
0.041666668,2.0520737,0.6666667,0.692,2,-0.041666668
0.058333334,2.1653924,0.0,0.693,0,-0.058333334
0.05,1.6651665,1.0,0.694,3,-0.05
0.075,1.737283,0.6666667,0.695,2,-0.075
0.058333334,2.0087082,1.0,0.696,3,-0.058333334
0.05,1.9593635,1.0,0.697,3,-0.05
0.058333334,2.295503,1.0,0.698,3,-0.058333334
0.058333334,2.2030487,0.6666667,0.699,2,-0.058333334
0.075,2.6554906,0.6666667,0.7,2,-0.075
0.075,2.7556999,0.33333334,0.701,1,-0.075
0.083333336,2.3808231,0.33333334,0.702,1,-0.083333336
0.083333336,2.225276,0.0,0.703,0,-0.083333336
0.075,1.896869,0.33333334,0.704,1,-0.075
0.09166667,1.4456189,0.6666667,0.705,2,-0.09166667
0.083333336,1.4827149,1.0,0.706,3,-0.083333336
0.09166667,1.6955961,0.6666667,0.707,2,-0.09166667
0.083333336,1.2571468,1.0,0.708,3,-0.083333336
0.083333336,1.4819,1.0,0.709,3,-0.083333336
0.058333334,1.9079372,1.0,0.71,3,-0.058333334
0.05,1.8649644,1.0,0.711,3,-0.05
0.05,2.3686368,1.0,0.712,3,-0.05
0.033333335,3.0324273,1.0,0.713,3,-0.033333335
0.033333335,3.681517,0.33333334,0.714,1,-0.033333335
0.025,3.433568,1.0,0.715,3,-0.025
0.016666668,4.1587286,1.0,0.716,3,-0.016666668
0.016666668,4.9981585,1.0,0.717,3,-0.016666668
0.008333334,5.296872,0.0,0.718,0,-0.008333334
0.041666668,4.7003465,0.6666667,0.719,2,-0.041666668
0.008333334,4.826357,0.0,0.72,0,-0.008333334
0.033333335,4.084237,0.6666667,0.721,2,-0.033333335
0.033333335,3.915446,0.0,0.722,0,-0.033333335
0.05,3.2506025,0.33333334,0.723,1,-0.05
0.033333335,2.8640106,1.0,0.724,3,-0.033333335
0.033333335,2.654039,0.6666667,0.725,2,-0.033333335
0.025,3.1754448,0.0,0.726,0,-0.025
0.033333335,3.5005827,1.0,0.727,3,-0.033333335
0.025,3.146917,0.33333334,0.728,1,-0.025
0.0,3.3300252,0.0,0.729,0,-0.0
0.008333334,3.7563975,1.0,0.73,3,-0.008333334
0.016666668,3.2553725,0.0,0.731,0,-0.016666668
0.016666668,3.161393,0.33333334,0.732,1,-0.016666668
0.025,2.9842691,0.33333334,0.733,1,-0.025
0.016666668,2.5353642,0.6666667,0.734,2,-0.016666668
0.033333335,1.9368254,0.6666667,0.735,2,-0.033333335
0.075,1.8937021,0.33333334,0.736,1,-0.075
0.075,1.3601179,0.6666667,0.737,2,-0.075
0.083333336,1.4418459,1.0,0.738,3,-0.083333336
0.06666667,1.7789193,0.6666667,0.739,2,-0.06666667
0.05,2.0089374,0.0,0.74,0,-0.05
0.06666667,1.7792367,0.33333334,0.741,1,-0.06666667
0.06666667,1.559921,0.6666667,0.742,2,-0.06666667
0.06666667,1.7313404,0.33333334,0.743,1,-0.06666667
0.075,1.929152,0.33333334,0.744,1,-0.075
0.06666667,2.2333834,1.0,0.745,3,-0.06666667
0.058333334,2.130496,1.0,0.746,3,-0.058333334
0.058333334,2.441272,0.6666667,0.747,2,-0.058333334
0.041666668,2.6114383,0.0,0.748,0,-0.041666668
0.033333335,2.2531703,0.0,0.749,0,-0.033333335
0.041666668,1.9521599,1.0,0.75,3,-0.041666668
0.05,1.952236,0.6666667,0.751,2,-0.05
0.025,2.3888695,0.6666667,0.752,2,-0.025
0.016666668,2.3169441,1.0,0.753,3,-0.016666668
0.008333334,2.5829897,0.33333334,0.754,1,-0.008333334
0.033333335,2.8049357,1.0,0.755,3,-0.033333335
0.008333334,2.9331186,1.0,0.756,3,-0.008333334
0.033333335,2.6289675,0.33333334,0.757,1,-0.033333335
0.016666668,2.9988024,0.33333334,0.758,1,-0.016666668
0.016666668,3.290865,0.0,0.759,0,-0.016666668
0.025,2.9939005,0.0,0.76,0,-0.025
0.058333334,2.670261,0.0,0.761,0,-0.058333334
0.06666667,2.8022425,0.33333334,0.762,1,-0.06666667
0.1,2.7870636,0.0,0.763,0,-0.1
0.11666667,1.8374715,0.33333334,0.764,1,-0.11666667
0.108333334,1.4150553,0.6666667,0.765,2,-0.108333334
0.125,1.4261968,0.33333334,0.766,1,-0.125
0.108333334,1.6835897,1.0,0.767,3,-0.108333334
0.1,1.4516745,1.0,0.768,3,-0.1
0.1,1.7755806,1.0,0.769,3,-0.1
0.09166667,1.6386111,1.0,0.77,3,-0.09166667
0.083333336,2.1223204,1.0,0.771,3,-0.083333336
0.06666667,2.1472821,1.0,0.772,3,-0.06666667
0.05,2.7587724,1.0,0.773,3,-0.05
0.033333335,3.1979327,0.33333334,0.774,1,-0.033333335
0.016666668,3.1591983,0.0,0.775,0,-0.016666668
0.025,3.382736,0.6666667,0.776,2,-0.025
0.033333335,3.763893,0.0,0.777,0,-0.033333335
0.041666668,3.4650404,0.6666667,0.778,2,-0.041666668
0.05,3.4202967,0.0,0.779,0,-0.05
0.041666668,2.4466832,0.6666667,0.78,2,-0.041666668
0.06666667,2.3362956,0.33333334,0.781,1,-0.06666667
0.075,1.8583872,0.6666667,0.782,2,-0.075
0.075,1.8073997,1.0,0.783,3,-0.075
0.06666667,1.7303747,1.0,0.784,3,-0.06666667
0.06666667,2.0380318,1.0,0.785,3,-0.06666667
0.041666668,2.216864,0.6666667,0.786,2,-0.041666668
0.041666668,2.757263,0.6666667,0.787,2,-0.041666668
0.033333335,3.4945543,1.0,0.788,3,-0.033333335
0.016666668,3.8161435,0.0,0.789,0,-0.016666668
0.0,4.490161,0.33333334,0.79,1,-0.0
0.0,4.483174,0.0,0.791,0,-0.0
0.0,4.429807,0.33333334,0.792,1,-0.0
0.0,4.2010937,1.0,0.793,3,-0.0
0.033333335,2.8434203,0.0,0.794,0,-0.033333335
0.0,2.4902124,1.0,0.795,3,-0.0
0.016666668,2.4862635,0.6666667,0.796,2,-0.016666668
0.025,2.7249665,1.0,0.797,3,-0.025
0.041666668,1.8898612,1.0,0.798,3,-0.041666668
0.033333335,2.0820477,1.0,0.799,3,-0.033333335
0.033333335,2.5668554,1.0,0.8,3,-0.033333335
0.025,2.5981996,1.0,0.801,3,-0.025
0.025,2.6345735,1.0,0.802,3,-0.025
0.025,3.1835122,1.0,0.803,3,-0.025
0.016666668,3.0344834,0.6666667,0.804,2,-0.016666668
0.008333334,3.4460084,1.0,0.805,3,-0.008333334
0.008333334,3.8986485,1.0,0.806,3,-0.008333334
0.016666668,3.9490702,1.0,0.807,3,-0.016666668
0.008333334,3.0243876,0.0,0.808,0,-0.008333334
0.008333334,3.1233203,0.6666667,0.809,2,-0.008333334
0.016666668,2.2182903,1.0,0.81,3,-0.016666668
0.025,2.3068295,1.0,0.811,3,-0.025
0.016666668,2.7818058,1.0,0.812,3,-0.016666668
0.008333334,3.3719196,0.6666667,0.813,2,-0.008333334
0.008333334,3.9094338,0.0,0.814,0,-0.008333334
0.016666668,3.112124,0.0,0.815,0,-0.016666668
0.0,3.598599,1.0,0.816,3,-0.0
0.016666668,4.0273685,0.33333334,0.817,1,-0.016666668
0.008333334,4.2782435,1.0,0.818,3,-0.008333334
0.008333334,3.853764,0.6666667,0.819,2,-0.008333334
0.016666668,3.7370584,0.6666667,0.82,2,-0.016666668
0.0,3.2559898,1.0,0.821,3,-0.0
0.008333334,3.2397604,0.6666667,0.822,2,-0.008333334
0.008333334,3.380117,1.0,0.823,3,-0.008333334
0.033333335,3.2638798,0.6666667,0.824,2,-0.033333335
0.016666668,3.477953,1.0,0.825,3,-0.016666668
0.016666668,3.5246148,0.0,0.826,0,-0.016666668
0.016666668,3.6210163,0.33333334,0.827,1,-0.016666668
0.041666668,2.8685033,0.33333334,0.828,1,-0.041666668
0.058333334,2.1951532,0.33333334,0.829,1,-0.058333334
0.033333335,2.196954,1.0,0.83,3,-0.033333335
0.041666668,2.2889478,0.6666667,0.831,2,-0.041666668
0.025,2.3883138,1.0,0.832,3,-0.025
0.05,1.7698469,0.6666667,0.833,2,-0.05
0.041666668,1.3731173,1.0,0.834,3,-0.041666668
0.025,1.6534851,1.0,0.835,3,-0.025
0.025,2.0312588,1.0,0.836,3,-0.025
0.025,2.459194,1.0,0.837,3,-0.025
0.033333335,1.8859279,1.0,0.838,3,-0.033333335
0.033333335,2.3426688,1.0,0.839,3,-0.033333335
0.033333335,2.8721442,0.6666667,0.84,2,-0.033333335
0.041666668,3.2690313,1.0,0.841,3,-0.041666668
0.016666668,3.1390479,1.0,0.842,3,-0.016666668
0.016666668,3.9594834,1.0,0.843,3,-0.016666668
0.016666668,4.897524,1.0,0.844,3,-0.016666668
0.041666668,4.733141,0.6666667,0.845,2,-0.041666668
0.041666668,4.3101816,0.6666667,0.846,2,-0.041666668
0.025,4.443278,1.0,0.847,3,-0.025
0.025,4.7809167,1.0,0.848,3,-0.025
0.025,4.4587216,0.6666667,0.849,2,-0.025
0.016666668,4.959024,1.0,0.85,3,-0.016666668
0.016666668,4.5754156,1.0,0.851,3,-0.016666668
0.025,4.686718,0.33333334,0.852,1,-0.025
0.016666668,4.086584,0.0,0.853,0,-0.016666668
0.016666668,4.0449085,0.6666667,0.854,2,-0.016666668
0.025,3.888885,1.0,0.855,3,-0.025
0.041666668,3.0847855,0.6666667,0.856,2,-0.041666668
0.05,2.639399,1.0,0.857,3,-0.05
0.041666668,2.2140949,1.0,0.858,3,-0.041666668
0.058333334,1.8935401,1.0,0.859,3,-0.058333334
0.058333334,1.3797468,1.0,0.86,3,-0.058333334
0.041666668,1.4890335,0.6666667,0.861,2,-0.041666668
0.05,1.6296813,1.0,0.862,3,-0.05
0.05,2.032221,1.0,0.863,3,-0.05
0.058333334,2.278714,1.0,0.864,3,-0.058333334
0.05,2.256301,0.0,0.865,0,-0.05
0.05,2.7909348,1.0,0.866,3,-0.05
0.033333335,3.2347932,0.6666667,0.867,2,-0.033333335
0.041666668,3.1902194,0.6666667,0.868,2,-0.041666668
0.041666668,3.3943818,1.0,0.869,3,-0.041666668
0.058333334,3.4744925,0.6666667,0.87,2,-0.058333334
0.06666667,3.022713,0.6666667,0.871,2,-0.06666667
0.05,2.7801716,1.0,0.872,3,-0.05
0.041666668,1.9153244,1.0,0.873,3,-0.041666668
0.05,2.0320854,1.0,0.874,3,-0.05
0.058333334,2.1098783,1.0,0.875,3,-0.058333334
0.033333335,2.5025077,0.0,0.876,0,-0.033333335
0.025,2.769588,0.33333334,0.877,1,-0.025
