Queue length,Speed,Phase,Step,Action,Reward
0.083333336,1.7805629,0.0,0.323,0,-0.083333336
0.05,1.748953,0.6666667,0.324,2,-0.05
0.058333334,2.2113876,0.33333334,0.325,1,-0.058333334
0.05,2.8138974,0.33333334,0.326,1,-0.05
0.025,3.303249,0.6666667,0.327,2,-0.025
0.008333334,3.085618,0.6666667,0.328,2,-0.008333334
0.0,3.3082995,0.33333334,0.329,1,-0.0
0.008333334,3.540634,0.33333334,0.33,1,-0.008333334
0.033333335,3.5377395,0.33333334,0.331,1,-0.033333335
0.033333335,3.1470423,0.6666667,0.332,2,-0.033333335
0.016666668,3.0607824,0.0,0.333,0,-0.016666668
0.033333335,2.6370006,1.0,0.334,3,-0.033333335
0.041666668,2.3313034,0.6666667,0.335,2,-0.041666668
0.05,2.2307224,0.0,0.336,0,-0.05
0.041666668,2.513405,0.33333334,0.337,1,-0.041666668
0.033333335,3.0191994,0.0,0.338,0,-0.033333335
0.041666668,2.7058938,0.0,0.339,0,-0.041666668
0.033333335,3.0147998,0.33333334,0.34,1,-0.033333335
0.025,3.2860007,0.33333334,0.341,1,-0.025
0.016666668,3.7021232,0.0,0.342,0,-0.016666668
0.033333335,3.6721497,0.33333334,0.343,1,-0.033333335
0.025,3.5455787,0.33333334,0.344,1,-0.025
0.016666668,3.922013,0.0,0.345,0,-0.016666668
0.016666668,4.2083197,0.6666667,0.346,2,-0.016666668
0.016666668,3.6964412,0.6666667,0.347,2,-0.016666668
0.025,3.754938,0.33333334,0.348,1,-0.025
0.025,3.6277037,0.33333334,0.349,1,-0.025
0.016666668,3.9303677,1.0,0.35,3,-0.016666668
0.025,3.3209066,0.33333334,0.351,1,-0.025
0.033333335,2.898785,0.33333334,0.352,1,-0.033333335
0.025,2.513938,0.0,0.353,0,-0.025
0.016666668,2.4276474,0.33333334,0.354,1,-0.016666668
0.025,2.496516,0.0,0.355,0,-0.025
0.025,2.69411,0.6666667,0.356,2,-0.025
0.025,2.395908,1.0,0.357,3,-0.025
0.033333335,2.715098,0.0,0.358,0,-0.033333335
0.016666668,2.400731,0.33333334,0.359,1,-0.016666668
0.025,2.6138134,0.0,0.36,0,-0.025
0.058333334,2.3713212,0.0,0.361,0,-0.058333334
0.041666668,1.7599536,0.33333334,0.362,1,-0.041666668
0.041666668,1.3813165,1.0,0.363,3,-0.041666668
0.033333335,1.7067635,0.6666667,0.364,2,-0.033333335
0.016666668,2.186159,0.0,0.365,0,-0.016666668
0.016666668,2.718715,1.0,0.366,3,-0.016666668
0.008333334,3.1190028,1.0,0.367,3,-0.008333334
0.025,3.1302261,1.0,0.368,3,-0.025
0.008333334,3.1548371,0.33333334,0.369,1,-0.008333334
0.008333334,3.254517,0.0,0.37,0,-0.008333334
0.008333334,3.0484977,1.0,0.371,3,-0.008333334
0.025,3.0489554,0.0,0.372,0,-0.025
0.033333335,2.0751529,0.6666667,0.373,2,-0.033333335
